Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
66058,2022,9,28,14.0,1.0,2827
66058,2022,9,29,1.0,1.0,2828
66058,2022,9,30,2.0,1.0,2829
66058,2022,10,1,1.0,1.0,2830
66058,2022,10,2,2.0,1.0,2831
66058,2022,10,3,0.0,1.0,2832
66058,2022,10,4,0.0,1.0,2833
66058,2022,10,5,3.0,1.0,2834
66058,2022,10,6,8.0,1.0,2835
66058,2022,10,7,43.0,1.0,2836
66058,2022,10,8,4.0,1.0,2837
66058,2022,10,9,22.0,1.0,2838
66058,2022,10,10,0.0,1.0,2839
66058,2022,10,11,0.0,1.0,2840
66058,2022,10,12,0.0,1.0,2841
66058,2022,10,13,0.0,1.0,2842
66058,2022,10,14,0.0,1.0,2843
66058,2022,10,15,0.0,1.0,2844
66058,2022,10,16,0.0,1.0,2845
66058,2022,10,17,3.0,1.0,2846
66058,2022,10,18,0.0,1.0,2847
66058,2022,10,19,0.0,1.0,2848
66058,2022,10,20,0.0,1.0,2849
66058,2022,10,21,0.0,1.0,2850
66058,2022,10,22,2.0,1.0,2851
66058,2022,10,23,0.0,1.0,2852
66058,2022,10,24,10.0,1.0,2853
66058,2022,10,25,12.0,1.0,2854
66058,2022,10,26,2.0,1.0,2855
66058,2022,10,27,0.0,1.0,2856
66058,2022,10,28,0.0,1.0,2857
66058,2022,10,29,0.0,1.0,2858
66058,2022,10,30,0.0,1.0,2859
66058,2022,10,31,0.0,1.0,2860
66058,2022,11,1,6.0,1.0,2861
66058,2022,11,2,0.0,1.0,2862
66058,2022,11,3,0.0,1.0,2863
66058,2022,11,4,0.0,1.0,2864
66058,2022,11,5,0.0,1.0,2865
66058,2022,11,6,0.0,1.0,2866
66058,2022,11,7,0.0,1.0,2867
66058,2022,11,8,0.0,1.0,2868
66058,2022,11,9,0.0,1.0,2869
66058,2022,11,10,0.0,1.0,2870
66058,2022,11,11,0.0,1.0,2871
66058,2022,11,12,0.0,1.0,2872
66058,2022,11,13,0.0,1.0,2873
66058,2022,11,14,30.0,1.0,2874
66058,2022,11,15,0.0,1.0,2875
66058,2022,11,16,0.0,1.0,2876
66058,2022,11,17,0.0,1.0,2877
66058,2022,11,18,0.0,1.0,2878
66058,2022,11,19,0.0,1.0,2879
66058,2022,11,20,0.0,1.0,2880
66058,2022,11,21,0.0,1.0,2881
66058,2022,11,22,0.0,1.0,2882
66058,2022,11,23,0.0,1.0,2883
66058,2022,11,24,0.0,1.0,2884
66058,2022,11,25,0.0,1.0,2885
66058,2022,11,26,0.0,1.0,2886
66058,2022,11,27,0.0,1.0,2887
66058,2022,11,28,3.0,1.0,2888
66058,2022,11,29,0.0,1.0,2889
66058,2022,11,30,0.0,1.0,2890
66058,2022,12,1,0.0,1.0,2891
66058,2022,12,2,0.0,1.0,2892
66058,2022,12,3,0.0,1.0,2893
66058,2022,12,4,0.0,1.0,2894
66058,2022,12,5,0.0,1.0,2895
66058,2022,12,6,2.0,1.0,2896
66058,2022,12,7,0.0,1.0,2897
66058,2022,12,8,0.0,1.0,2898
66058,2022,12,9,0.0,1.0,2899
66058,2022,12,10,0.0,1.0,2900
66058,2022,12,11,0.0,1.0,2901
66058,2022,12,12,0.0,1.0,2902
66058,2022,12,13,12.0,1.0,2903
66058,2022,12,14,0.0,1.0,2904
66058,2022,12,15,0.0,1.0,2905
66058,2022,12,16,0.0,1.0,2906
66058,2022,12,17,0.0,1.0,2907
66058,2022,12,18,2.0,1.0,2908
66058,2022,12,19,0.0,1.0,2909
66058,2022,12,20,0.0,1.0,2910
66058,2022,12,21,0.0,1.0,2911
66058,2022,12,22,0.0,1.0,2912
66058,2022,12,23,1.0,1.0,2913
66058,2022,12,24,0.0,1.0,2914
66058,2022,12,25,0.0,1.0,2915
66058,2022,12,26,0.0,1.0,2916
66058,2022,12,27,0.0,1.0,2917
66058,2022,12,28,0.0,1.0,2918
66058,2022,12,29,0.0,1.0,2919
66058,2022,12,30,0.0,1.0,2920
66058,2022,12,31,3.0,1.0,2921
66058,2023,1,1,0.0,1.0,2922
66058,2023,1,2,0.0,1.0,2923
66058,2023,1,3,0.0,1.0,2924
66058,2023,1,4,0.0,1.0,2925
66058,2023,1,5,2.0,1.0,2926
66058,2023,1,6,0.0,1.0,2927
66058,2023,1,7,13.0,1.0,2928
66058,2023,1,8,0.0,1.0,2929
66058,2023,1,9,0.0,1.0,2930
66058,2023,1,10,0.0,1.0,2931
66058,2023,1,11,0.0,1.0,2932
66058,2023,1,12,0.0,1.0,2933
66058,2023,1,13,0.0,1.0,2934
66058,2023,1,14,2.0,1.0,2935
66058,2023,1,15,0.0,1.0,2936
66058,2023,1,16,0.0,1.0,2937
66058,2023,1,17,0.0,1.0,2938
66058,2023,1,18,0.0,1.0,2939
66058,2023,1,19,5.0,1.0,2940
66058,2023,1,20,1.0,1.0,2941
66058,2023,1,21,1.0,1.0,2942
66058,2023,1,22,1.0,1.0,2943
66058,2023,1,23,6.0,1.0,2944
66058,2023,1,24,0.0,1.0,2945
66058,2023,1,25,7.0,1.0,2946
66058,2023,1,26,0.0,1.0,2947
66058,2023,1,27,0.0,1.0,2948
66058,2023,1,28,0.0,1.0,2949
66058,2023,1,29,0.0,1.0,2950
66058,2023,1,30,0.0,1.0,2951
66058,2023,1,31,2.0,1.0,2952
66058,2023,2,1,0.0,1.0,2953
66058,2023,2,2,0.0,1.0,2954
66058,2023,2,3,0.0,1.0,2955
66058,2023,2,4,0.0,1.0,2956
66058,2023,2,5,0.0,1.0,2957
66058,2023,2,6,0.0,1.0,2958
66058,2023,2,7,1.0,1.0,2959
66058,2023,2,8,1.0,1.0,2960
66058,2023,2,9,57.0,1.0,2961
66058,2023,2,10,15.0,1.0,2962
66058,2023,2,11,0.0,1.0,2963
66058,2023,2,12,0.0,1.0,2964
66058,2023,2,13,0.0,1.0,2965
66058,2023,2,14,0.0,1.0,2966
66058,2023,2,15,0.0,1.0,2967
66058,2023,2,16,0.0,1.0,2968
66058,2023,2,17,0.0,1.0,2969
66058,2023,2,18,0.0,1.0,2970
66058,2023,2,19,2.0,1.0,2971
66058,2023,2,20,0.0,1.0,2972
66058,2023,2,21,0.0,1.0,2973
66058,2023,2,22,27.0,1.0,2974
66058,2023,2,23,0.0,1.0,2975
66058,2023,2,24,0.0,1.0,2976
66058,2023,2,25,0.0,1.0,2977
66058,2023,2,26,0.0,1.0,2978
66058,2023,2,27,0.0,1.0,2979
66058,2023,2,28,0.0,1.0,2980
66058,2023,3,1,0.0,1.0,2981
66058,2023,3,2,1.0,1.0,2982
66058,2023,3,3,1.0,1.0,2983
66058,2023,3,4,5.0,1.0,2984
66058,2023,3,5,0.0,1.0,2985
66058,2023,3,6,0.0,1.0,2986
66058,2023,3,7,0.0,1.0,2987
66058,2023,3,8,0.0,1.0,2988
66058,2023,3,9,0.0,1.0,2989
66058,2023,3,10,0.0,1.0,2990
66058,2023,3,11,0.0,1.0,2991
66058,2023,3,12,0.0,1.0,2992
66058,2023,3,13,1.0,1.0,2993
66058,2023,3,14,1.0,1.0,2994
66058,2023,3,15,12.0,1.0,2995
66058,2023,3,16,0.0,1.0,2996
66058,2023,3,17,0.0,1.0,2997
66058,2023,3,18,0.0,1.0,2998
66058,2023,3,19,0.0,1.0,2999
66058,2023,3,20,0.0,1.0,3000
66058,2023,3,21,0.0,1.0,3001
66058,2023,3,22,0.0,1.0,3002
66058,2023,3,23,0.0,1.0,3003
66058,2023,3,24,10.0,1.0,3004
66058,2023,3,25,0.0,1.0,3005
66058,2023,3,26,6.0,1.0,3006
66058,2023,3,27,6.0,1.0,3007
66058,2023,3,28,1.0,1.0,3008
66058,2023,3,29,2.0,1.0,3009
66058,2023,3,30,0.0,1.0,3010
66058,2023,3,31,0.0,1.0,3011
66058,2023,4,1,0.0,1.0,3012
66058,2023,4,2,5.0,1.0,3013
66058,2023,4,3,16.0,1.0,3014
66058,2023,4,4,0.0,1.0,3015
66058,2023,4,5,0.0,1.0,3016
66058,2023,4,6,1.0,1.0,3017
66058,2023,4,7,3.0,1.0,3018
66058,2023,4,8,13.0,1.0,3019
66058,2023,4,9,0.0,1.0,3020
66058,2023,4,10,0.0,1.0,3021
66058,2023,4,11,0.0,1.0,3022
66058,2023,4,12,0.0,1.0,3023
66058,2023,4,13,0.0,1.0,3024
66058,2023,4,14,22.0,1.0,3025
66058,2023,4,15,1.0,1.0,3026
66058,2023,4,16,0.0,1.0,3027
66058,2023,4,17,0.0,1.0,3028
66058,2023,4,18,0.0,1.0,3029
66058,2023,4,19,0.0,1.0,3030
66058,2023,4,20,1.0,1.0,3031
66058,2023,4,21,1.0,1.0,3032
66058,2023,4,22,0.0,1.0,3033
66058,2023,4,23,1.0,1.0,3034
66058,2023,4,24,0.0,1.0,3035
66058,2023,4,25,3.0,1.0,3036
66058,2023,4,26,0.0,1.0,3037
66058,2023,4,27,0.0,1.0,3038
66058,2023,4,28,0.0,1.0,3039
66058,2023,4,29,1.0,1.0,3040
66058,2023,4,30,36.0,1.0,3041
66058,2023,5,1,0.0,1.0,3042
66058,2023,5,2,0.0,1.0,3043
66058,2023,5,3,0.0,1.0,3044
66058,2023,5,4,0.0,1.0,3045
66058,2023,5,5,0.0,1.0,3046
66058,2023,5,6,0.0,1.0,3047
66058,2023,5,7,0.0,1.0,3048
66058,2023,5,8,7.0,1.0,3049
66058,2023,5,9,0.0,1.0,3050
66058,2023,5,10,0.0,1.0,3051
66058,2023,5,11,0.0,1.0,3052
66058,2023,5,12,0.0,1.0,3053
66058,2023,5,13,0.0,1.0,3054
66058,2023,5,14,11.0,1.0,3055
66058,2023,5,15,0.0,1.0,3056
66058,2023,5,16,1.0,1.0,3057
66058,2023,5,17,3.0,1.0,3058
66058,2023,5,18,0.0,1.0,3059
66058,2023,5,19,0.0,1.0,3060
66058,2023,5,20,0.0,1.0,3061
66058,2023,5,21,0.0,1.0,3062
66058,2023,5,22,0.0,1.0,3063
66058,2023,5,23,0.0,1.0,3064
66058,2023,5,24,0.0,1.0,3065
66058,2023,5,25,0.0,1.0,3066
66058,2023,5,26,0.0,1.0,3067
66058,2023,5,27,0.0,1.0,3068
66058,2023,5,28,0.0,1.0,3069
66058,2023,5,29,0.0,1.0,3070
66058,2023,5,30,0.0,1.0,3071
66058,2023,5,31,0.0,1.0,3072
66058,2023,6,1,0.0,1.0,3073
66058,2023,6,2,0.0,1.0,3074
66058,2023,6,3,0.0,1.0,3075
66058,2023,6,4,0.0,1.0,3076
66058,2023,6,5,0.0,1.0,3077
66058,2023,6,6,1.0,1.0,3078
66058,2023,6,7,0.0,1.0,3079
66058,2023,6,8,0.0,1.0,3080
66058,2023,6,9,0.0,1.0,3081
66058,2023,6,10,0.0,1.0,3082
66058,2023,6,11,0.0,1.0,3083
66058,2023,6,12,0.0,1.0,3084
66058,2023,6,13,0.0,1.0,3085
66058,2023,6,14,0.0,1.0,3086
66058,2023,6,15,0.0,1.0,3087
66058,2023,6,16,0.0,1.0,3088
66058,2023,6,17,0.0,1.0,3089
66058,2023,6,18,0.0,1.0,3090
66058,2023,6,19,0.0,1.0,3091
66058,2023,6,20,0.0,1.0,3092
66058,2023,6,21,0.0,1.0,3093
66058,2023,6,22,0.0,1.0,3094
66058,2023,6,23,7.0,1.0,3095
66058,2023,6,24,0.0,1.0,3096
66058,2023,6,25,0.0,1.0,3097
66058,2023,6,26,0.0,1.0,3098
66058,2023,6,27,0.0,1.0,3099
66058,2023,6,28,0.0,1.0,3100
66058,2023,6,29,2.0,1.0,3101
66058,2023,6,30,0.0,1.0,3102
66058,2023,7,1,0.0,1.0,3103
66058,2023,7,2,0.0,1.0,3104
66058,2023,7,3,0.0,1.0,3105
66058,2023,7,4,2.0,1.0,3106
66058,2023,7,5,3.0,1.0,3107
66058,2023,7,6,0.0,1.0,3108
66058,2023,7,7,0.0,1.0,3109
66058,2023,7,8,0.0,1.0,3110
66058,2023,7,9,0.0,1.0,3111
66058,2023,7,10,0.0,1.0,3112
66058,2023,7,11,0.0,1.0,3113
66058,2023,7,12,0.0,1.0,3114
66058,2023,7,13,0.0,1.0,3115
66058,2023,7,14,0.0,1.0,3116
66058,2023,7,15,0.0,1.0,3117
66058,2023,7,16,0.0,1.0,3118
66058,2023,7,17,7.0,1.0,3119
66058,2023,7,18,0.0,1.0,3120
66058,2023,7,19,0.0,1.0,3121
66058,2023,7,20,0.0,1.0,3122
66058,2023,7,21,0.0,1.0,3123
66058,2023,7,22,0.0,1.0,3124
66058,2023,7,23,0.0,1.0,3125
66058,2023,7,24,13.0,1.0,3126
66058,2023,7,25,0.0,1.0,3127
66058,2023,7,26,0.0,1.0,3128
66058,2023,7,27,0.0,1.0,3129
66058,2023,7,28,0.0,1.0,3130
66058,2023,7,29,0.0,1.0,3131
66058,2023,7,30,0.0,1.0,3132
66058,2023,7,31,0.0,1.0,3133
66058,2023,8,1,0.0,1.0,3134
66058,2023,8,2,0.0,1.0,3135
66058,2023,8,3,0.0,1.0,3136
66058,2023,8,4,0.0,1.0,3137
66058,2023,8,5,0.0,1.0,3138
66058,2023,8,6,3.0,1.0,3139
66058,2023,8,7,0.0,1.0,3140
66058,2023,8,8,9.0,1.0,3141
66058,2023,8,9,0.0,1.0,3142
66058,2023,8,10,0.0,1.0,3143
66058,2023,8,11,0.0,1.0,3144
66058,2023,8,12,0.0,1.0,3145
66058,2023,8,13,0.0,1.0,3146
66058,2023,8,14,15.0,1.0,3147
66058,2023,8,15,2.0,1.0,3148
66058,2023,8,16,9.0,1.0,3149
66058,2023,8,17,0.0,1.0,3150
66058,2023,8,18,6.0,1.0,3151
66058,2023,8,19,0.0,1.0,3152
66058,2023,8,20,0.0,1.0,3153
66058,2023,8,21,0.0,1.0,3154
66058,2023,8,22,0.0,1.0,3155
66058,2023,8,23,4.0,1.0,3156
66058,2023,8,24,0.0,1.0,3157
66058,2023,8,25,0.0,1.0,3158
66058,2023,8,26,0.0,1.0,3159
66058,2023,8,27,0.0,1.0,3160
66058,2023,8,28,0.0,1.0,3161
66058,2023,8,29,0.0,1.0,3162
66058,2023,8,30,0.0,1.0,3163
66058,2023,8,31,4.0,1.0,3164
66058,2023,9,1,0.0,1.0,3165
66058,2023,9,2,0.0,1.0,3166
66058,2023,9,3,0.0,1.0,3167
66058,2023,9,4,0.0,1.0,3168
66058,2023,9,5,0.0,1.0,3169
66058,2023,9,6,0.0,1.0,3170
66058,2023,9,7,0.0,1.0,3171
66058,2023,9,8,2.0,1.0,3172
66058,2023,9,9,2.0,1.0,3173
66058,2023,9,10,0.0,1.0,3174
66058,2023,9,11,0.0,1.0,3175
66058,2023,9,12,0.0,1.0,3176
66058,2023,9,13,0.0,1.0,3177
66058,2023,9,14,0.0,1.0,3178
66058,2023,9,15,0.0,1.0,3179
66058,2023,9,16,0.0,1.0,3180
66058,2023,9,17,0.0,1.0,3181
66058,2023,9,18,0.0,1.0,3182
66058,2023,9,19,0.0,1.0,3183
66058,2023,9,20,0.0,1.0,3184
66058,2023,9,21,0.0,1.0,3185
66058,2023,9,22,11.0,1.0,3186
66058,2023,9,23,3.0,1.0,3187
66058,2023,9,24,0.0,1.0,3188
66058,2023,9,25,0.0,1.0,3189
66058,2023,9,26,0.0,1.0,3190
66058,2023,9,27,3.0,1.0,3191
66058,2023,9,28,1.0,1.0,3192
66058,2023,9,29,0.0,1.0,3193
66058,2023,9,30,0.0,1.0,3194
66058,2023,10,1,0.0,1.0,3195
66058,2023,10,2,0.0,1.0,3196
66058,2023,10,3,0.0,1.0,3197
66058,2023,10,4,0.0,1.0,3198
66058,2023,10,5,9.0,1.0,3199
66058,2023,10,6,0.0,1.0,3200
66058,2023,10,7,0.0,1.0,3201
66058,2023,10,8,0.0,1.0,3202
66058,2023,10,9,0.0,1.0,3203
66058,2023,10,10,0.0,1.0,3204
66058,2023,10,11,0.0,1.0,3205
66058,2023,10,12,0.0,1.0,3206
66058,2023,10,13,2.0,1.0,3207
66058,2023,10,14,0.0,1.0,3208
66058,2023,10,15,0.0,1.0,3209
66058,2023,10,16,0.0,1.0,3210
66058,2023,10,17,0.0,1.0,3211
66058,2023,10,18,3.0,1.0,3212
66058,2023,10,19,0.0,1.0,3213
66058,2023,10,20,0.0,1.0,3214
66058,2023,10,21,0.0,1.0,3215
66058,2023,10,22,0.0,1.0,3216
66058,2023,10,23,0.0,1.0,3217
66058,2023,10,24,0.0,1.0,3218
66058,2023,10,25,0.0,1.0,3219
66058,2023,10,26,0.0,1.0,3220
66058,2023,10,27,6.0,1.0,3221
66058,2023,10,28,1.0,1.0,3222
66058,2023,10,29,0.0,1.0,3223
66058,2023,10,30,0.0,1.0,3224
66058,2023,10,31,0.0,1.0,3225
66058,2023,11,1,0.0,1.0,3226
66058,2023,11,2,0.0,1.0,3227
66058,2023,11,3,1.0,1.0,3228
66058,2023,11,4,3.0,1.0,3229
66058,2023,11,5,32.0,1.0,3230
66058,2023,11,6,2.0,1.0,3231
66058,2023,11,7,0.0,1.0,3232
66058,2023,11,8,0.0,1.0,3233
66058,2023,11,9,0.0,1.0,3234
66058,2023,11,10,10.0,1.0,3235
66058,2023,11,11,0.0,1.0,3236
66058,2023,11,12,0.0,1.0,3237
66058,2023,11,13,0.0,1.0,3238
66058,2023,11,14,1.0,1.0,3239
66058,2023,11,15,0.0,1.0,3240
66058,2023,11,16,0.0,1.0,3241
66058,2023,11,17,7.0,1.0,3242
66058,2023,11,18,0.0,1.0,3243
66058,2023,11,19,0.0,1.0,3244
66058,2023,11,20,0.0,1.0,3245
66058,2023,11,21,1.0,1.0,3246
66058,2023,11,22,3.0,1.0,3247
66058,2023,11,23,0.0,1.0,3248
66058,2023,11,24,5.0,1.0,3249
66058,2023,11,25,7.0,1.0,3250
66058,2023,11,26,1.0,1.0,3251
66058,2023,11,27,1.0,1.0,3252
66058,2023,11,28,0.0,1.0,3253
66058,2023,11,29,7.0,1.0,3254
66058,2023,11,30,10.0,1.0,3255
66058,2023,12,1,2.0,1.0,3256
66058,2023,12,2,0.0,1.0,3257
66058,2023,12,3,12.0,1.0,3258
66058,2023,12,4,0.0,1.0,3259
66058,2023,12,5,0.0,1.0,3260
66058,2023,12,6,0.0,1.0,3261
66058,2023,12,7,0.0,1.0,3262
66058,2023,12,8,0.0,1.0,3263
66058,2023,12,9,0.0,1.0,3264
66058,2023,12,10,0.0,1.0,3265
66058,2023,12,11,0.0,1.0,3266
66058,2023,12,12,0.0,1.0,3267
66058,2023,12,13,0.0,1.0,3268
66058,2023,12,14,6.0,1.0,3269
66058,2023,12,15,0.0,1.0,3270
66058,2023,12,16,0.0,1.0,3271
66058,2023,12,17,0.0,1.0,3272
66058,2023,12,18,0.0,1.0,3273
66058,2023,12,19,0.0,1.0,3274
66058,2023,12,20,8.0,1.0,3275
66058,2023,12,21,3.0,1.0,3276
66058,2023,12,22,0.0,1.0,3277
66058,2023,12,23,0.0,1.0,3278
66058,2023,12,24,1.0,1.0,3279
66058,2023,12,25,38.0,1.0,3280
66058,2023,12,26,1.0,1.0,3281
66058,2023,12,27,0.0,1.0,3282
66058,2023,12,28,12.0,1.0,3283
66058,2023,12,29,0.0,1.0,3284
66058,2023,12,30,0.0,1.0,3285
66058,2023,12,31,4.0,1.0,3286
66058,2024,1,1,3.0,1.0,3287
66058,2024,1,2,0.0,1.0,3288
66058,2024,1,3,0.0,1.0,3289
66058,2024,1,4,0.0,1.0,3290
66058,2024,1,5,0.0,1.0,3291
66058,2024,1,6,0.0,1.0,3292
66058,2024,1,7,0.0,1.0,3293
66058,2024,1,8,0.0,1.0,3294
66058,2024,1,9,7.0,1.0,3295
66058,2024,1,10,0.0,1.0,3296
66058,2024,1,11,0.0,1.0,3297
66058,2024,1,12,0.0,1.0,3298
66058,2024,1,13,0.0,1.0,3299
66058,2024,1,14,0.0,1.0,3300
66058,2024,1,15,7.0,1.0,3301
66058,2024,1,16,2.0,1.0,3302
66058,2024,1,17,1.0,1.0,3303
66058,2024,1,18,14.0,1.0,3304
66058,2024,1,19,0.0,1.0,3305
66058,2024,1,20,0.0,1.0,3306
66058,2024,1,21,0.0,1.0,3307
66058,2024,1,22,0.0,1.0,3308
66058,2024,1,23,0.0,1.0,3309
66058,2024,1,24,0.0,1.0,3310
66058,2024,1,25,0.0,1.0,3311
66058,2024,1,26,0.0,1.0,3312
66058,2024,1,27,0.0,1.0,3313
66058,2024,1,28,0.0,1.0,3314
66058,2024,1,29,0.0,1.0,3315
66058,2024,1,30,0.0,1.0,3316
66058,2024,1,31,0.0,1.0,3317
66058,2024,2,1,0.0,1.0,3318
66058,2024,2,2,0.0,1.0,3319
66058,2024,2,3,0.0,1.0,3320
66058,2024,2,4,0.0,1.0,3321
66058,2024,2,5,0.0,1.0,3322
66058,2024,2,6,13.0,1.0,3323
66058,2024,2,7,0.0,1.0,3324
66058,2024,2,8,0.0,1.0,3325
66058,2024,2,9,0.0,1.0,3326
66058,2024,2,10,0.0,1.0,3327
66058,2024,2,11,0.0,1.0,3328
66058,2024,2,12,0.0,1.0,3329
66058,2024,2,13,0.0,1.0,3330
66058,2024,2,14,1.0,1.0,3331
66058,2024,2,15,0.0,1.0,3332
66058,2024,2,16,7.0,1.0,3333
66058,2024,2,17,0.0,1.0,3334
66058,2024,2,18,0.0,1.0,3335
66058,2024,2,19,0.0,1.0,3336
66058,2024,2,20,36.0,1.0,3337
66058,2024,2,21,16.0,1.0,3338
66058,2024,2,22,0.0,1.0,3339
66058,2024,2,23,0.0,1.0,3340
66058,2024,2,24,2.0,1.0,3341
66058,2024,2,25,0.0,1.0,3342
66058,2024,2,26,0.0,1.0,3343
66058,2024,2,27,1.0,1.0,3344
66058,2024,2,28,1.0,1.0,3345
66058,2024,2,29,0.0,1.0,3346
66058,2024,3,1,0.0,1.0,3347
66058,2024,3,2,0.0,1.0,3348
66058,2024,3,3,0.0,1.0,3349
66058,2024,3,4,0.0,1.0,3350
66058,2024,3,5,0.0,1.0,3351
66058,2024,3,6,0.0,1.0,3352
66058,2024,3,7,0.0,1.0,3353
66058,2024,3,8,0.0,1.0,3354
66058,2024,3,9,0.0,1.0,3355
66058,2024,3,10,0.0,1.0,3356
66058,2024,3,11,0.0,1.0,3357
66058,2024,3,12,0.0,1.0,3358
66058,2024,3,13,0.0,1.0,3359
66058,2024,3,14,0.0,1.0,3360
66058,2024,3,15,1.0,1.0,3361
66058,2024,3,16,1.0,1.0,3362
66058,2024,3,17,10.0,1.0,3363
66058,2024,3,18,0.0,1.0,3364
66058,2024,3,19,1.0,1.0,3365
66058,2024,3,20,0.0,1.0,3366
66058,2024,3,21,0.0,1.0,3367
66058,2024,3,22,0.0,1.0,3368
66058,2024,3,23,0.0,1.0,3369
66058,2024,3,24,0.0,1.0,3370
66058,2024,3,25,0.0,1.0,3371
66058,2024,3,26,0.0,1.0,3372
66058,2024,3,27,0.0,1.0,3373
66058,2024,3,28,0.0,1.0,3374
66058,2024,3,29,0.0,1.0,3375
66058,2024,3,30,0.0,1.0,3376
66058,2024,3,31,0.0,1.0,3377
66058,2024,4,1,0.0,1.0,3378
66058,2024,4,2,0.0,1.0,3379
66058,2024,4,3,0.0,1.0,3380
66058,2024,4,4,0.0,1.0,3381
66058,2024,4,5,4.0,1.0,3382
66058,2024,4,6,130.0,1.0,3383
66058,2024,4,7,0.0,1.0,3384
66058,2024,4,8,0.0,1.0,3385
66058,2024,4,9,0.0,1.0,3386
66058,2024,4,10,1.0,1.0,3387
66058,2024,4,11,0.0,1.0,3388
66058,2024,4,12,0.0,1.0,3389
66058,2024,4,13,0.0,1.0,3390
66058,2024,4,14,0.0,1.0,3391
66058,2024,4,15,0.0,1.0,3392
66058,2024,4,16,0.0,1.0,3393
66058,2024,4,17,0.0,1.0,3394
66058,2024,4,18,0.0,1.0,3395
66058,2024,4,19,0.0,1.0,3396
66058,2024,4,20,0.0,1.0,3397
66058,2024,4,21,0.0,1.0,3398
66058,2024,4,22,0.0,1.0,3399
66058,2024,4,23,0.0,1.0,3400
66058,2024,4,24,0.0,1.0,3401
66058,2024,4,25,0.0,1.0,3402
66058,2024,4,26,0.0,1.0,3403
66058,2024,4,27,0.0,1.0,3404
66058,2024,4,28,0.0,1.0,3405
66058,2024,4,29,0.0,1.0,3406
66058,2024,4,30,0.0,1.0,3407
66058,2024,5,1,6.0,1.0,3408
66058,2024,5,2,21.0,1.0,3409
66058,2024,5,3,5.0,1.0,3410
66058,2024,5,4,11.0,1.0,3411
66058,2024,5,5,29.0,1.0,3412
66058,2024,5,6,24.0,1.0,3413
66058,2024,5,7,0.0,1.0,3414
66058,2024,5,8,13.0,1.0,3415
66058,2024,5,9,16.0,1.0,3416
66058,2024,5,10,7.0,1.0,3417
66058,2024,5,11,32.0,1.0,3418
66058,2024,5,12,33.0,1.0,3419
66058,2024,5,13,3.0,1.0,3420
66058,2024,5,14,0.0,1.0,3421
66058,2024,5,15,0.0,1.0,3422
66058,2024,5,16,0.0,1.0,3423
66058,2024,5,17,0.0,1.0,3424
66058,2024,5,18,0.0,1.0,3425
66058,2024,5,19,1.0,1.0,3426
66058,2024,5,20,0.0,1.0,3427
66058,2024,5,21,0.0,1.0,3428
66058,2024,5,22,0.0,1.0,3429
66058,2024,5,23,0.0,1.0,3430
66058,2024,5,24,0.0,1.0,3431
66058,2024,5,25,0.0,1.0,3432
66058,2024,5,26,0.0,1.0,3433
66058,2024,5,27,0.0,1.0,3434
66058,2024,5,28,0.0,1.0,3435
66058,2024,5,29,0.0,1.0,3436
66058,2024,5,30,0.0,1.0,3437
66058,2024,5,31,0.0,1.0,3438
66058,2024,6,1,0.0,1.0,3439
66058,2024,6,2,80.0,1.0,3440
66058,2024,6,3,0.0,1.0,3441
66058,2024,6,4,0.0,1.0,3442
66058,2024,6,5,0.0,1.0,3443
66058,2024,6,6,20.0,1.0,3444
66058,2024,6,7,43.0,1.0,3445
66058,2024,6,8,14.0,1.0,3446
66058,2024,6,9,0.0,1.0,3447
66058,2024,6,10,0.0,1.0,3448
66058,2024,6,11,0.0,1.0,3449
66058,2024,6,12,0.0,1.0,3450
66058,2024,6,13,0.0,1.0,3451
66058,2024,6,14,0.0,1.0,3452
66058,2024,6,15,75.0,1.0,3453
66058,2024,6,16,0.0,1.0,3454
66058,2024,6,17,0.0,1.0,3455
66058,2024,6,18,0.0,1.0,3456
66058,2024,6,19,0.0,1.0,3457
66058,2024,6,20,0.0,1.0,3458
66058,2024,6,21,0.0,1.0,3459
66058,2024,6,22,55.0,1.0,3460
66058,2024,6,23,17.0,1.0,3461
66058,2024,6,24,0.0,1.0,3462
66058,2024,6,25,0.0,1.0,3463
66058,2024,6,26,0.0,1.0,3464
66058,2024,6,27,0.0,1.0,3465
66058,2024,6,28,0.0,1.0,3466
66058,2024,6,29,0.0,1.0,3467
66058,2024,6,30,6.0,1.0,3468
66058,2024,7,1,1.0,1.0,3469
66058,2024,7,2,18.0,1.0,3470
66058,2024,7,3,5.0,1.0,3471
66058,2024,7,4,7.0,1.0,3472
66058,2024,7,5,6.0,1.0,3473
66058,2024,7,6,2.0,1.0,3474
66058,2024,7,7,1.0,1.0,3475
66058,2024,7,8,4.0,1.0,3476
66058,2024,7,9,3.0,1.0,3477
66058,2024,7,10,0.0,1.0,3478
66058,2024,7,11,0.0,1.0,3479
66058,2024,7,12,0.0,1.0,3480
66058,2024,7,13,0.0,1.0,3481
66058,2024,7,14,0.0,1.0,3482
66058,2024,7,15,0.0,1.0,3483
66058,2024,7,16,0.0,1.0,3484
66058,2024,7,17,0.0,1.0,3485
66058,2024,7,18,0.0,1.0,3486
66058,2024,7,19,0.0,1.0,3487
66058,2024,7,20,0.0,1.0,3488
66058,2024,7,21,0.0,1.0,3489
66058,2024,7,22,0.0,1.0,3490
