Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality_Y
61425,2021,1,23,19.9,1.0,True
61425,2021,1,24,18.5,1.0,True
61425,2021,1,25,18.1,1.0,True
61425,2021,1,26,19.8,1.0,True
61425,2021,1,27,21.4,1.0,True
61425,2021,1,28,18.9,1.0,True
61425,2021,1,29,18.7,1.0,True
61425,2021,1,30,19.6,1.0,True
61425,2021,1,31,20.1,1.0,True
61425,2021,2,1,20.6,1.0,True
61425,2021,2,2,17.9,1.0,True
61425,2021,2,3,17.3,1.0,True
61425,2021,2,4,16.1,1.0,True
61425,2021,2,5,18.5,1.0,True
61425,2021,2,6,21.5,1.0,True
61425,2021,2,7,19.3,1.0,True
61425,2021,2,8,19.6,1.0,True
61425,2021,2,9,17.8,1.0,True
61425,2021,2,10,16.7,1.0,True
61425,2021,2,11,13.9,1.0,True
61425,2021,2,12,16.1,1.0,True
61425,2021,2,13,20.1,1.0,True
61425,2021,2,14,18.1,1.0,True
61425,2021,2,15,18.7,1.0,True
61425,2021,2,16,18.6,1.0,True
61425,2021,2,17,16.3,1.0,True
61425,2021,2,18,17.1,1.0,True
61425,2021,2,19,19.8,1.0,True
61425,2021,2,20,19.0,1.0,True
61425,2021,2,21,19.8,1.0,True
61425,2021,2,22,19.6,1.0,True
61425,2021,2,23,19.4,1.0,True
61425,2021,2,24,16.6,1.0,True
61425,2021,2,25,16.2,1.0,True
61425,2021,2,26,17.3,1.0,True
61425,2021,2,27,19.4,1.0,True
61425,2021,2,28,18.1,1.0,True
61425,2021,3,1,19.7,1.0,True
61425,2021,3,2,20.2,1.0,True
61425,2021,3,3,18.0,1.0,True
61425,2021,3,4,14.3,1.0,True
61425,2021,3,5,13.9,1.0,True
61425,2021,3,6,16.7,1.0,True
61425,2021,3,7,16.2,1.0,True
61425,2021,3,8,16.6,1.0,True
61425,2021,3,9,19.5,1.0,True
61425,2021,3,10,20.2,1.0,True
61425,2021,3,11,19.5,1.0,True
61425,2021,3,12,20.2,1.0,True
61425,2021,3,13,18.4,1.0,True
61425,2021,3,14,20.6,1.0,True
61425,2021,3,15,14.9,1.0,True
61425,2021,3,16,13.8,1.0,True
61425,2021,3,17,16.4,1.0,True
61425,2021,3,18,17.5,1.0,True
61425,2021,3,19,17.9,1.0,True
61425,2021,3,20,18.9,1.0,True
61425,2021,3,21,18.8,1.0,True
61425,2021,3,22,17.7,1.0,True
61425,2021,3,23,17.9,1.0,True
61425,2021,3,24,17.4,1.0,True
61425,2021,3,25,16.5,1.0,True
61425,2021,3,26,13.2,1.0,True
61425,2021,3,27,16.1,1.0,True
61425,2021,3,28,14.9,1.0,True
61425,2021,3,29,14.7,1.0,True
61425,2021,3,30,15.7,1.0,True
61425,2021,3,31,14.4,1.0,True
61425,2021,4,1,15.1,1.0,False
61425,2021,4,2,14.3,1.0,False
61425,2021,4,3,13.6,1.0,False
61425,2021,4,4,13.8,1.0,False
61425,2021,4,5,14.9,1.0,False
61425,2021,4,6,17.0,1.0,False
61425,2021,4,7,17.5,1.0,False
61425,2021,4,8,17.5,1.0,False
61425,2021,4,9,14.6,1.0,False
61425,2021,4,10,16.1,1.0,False
61425,2021,4,11,11.7,1.0,False
61425,2021,4,12,7.3,1.0,False
61425,2021,4,13,7.6,1.0,False
61425,2021,4,14,9.0,1.0,False
61425,2021,4,15,10.5,1.0,False
61425,2021,4,16,12.6,1.0,False
61425,2021,4,17,14.2,1.0,False
61425,2021,4,18,9.4,1.0,False
61425,2021,4,19,9.0,1.0,False
61425,2021,4,20,7.9,1.0,False
61425,2021,4,21,9.9,1.0,False
61425,2021,4,22,8.4,1.0,False
61425,2021,4,23,6.4,1.0,False
61425,2021,4,24,7.4,1.0,False
61425,2021,4,25,8.8,1.0,False
61425,2021,4,26,10.4,1.0,False
61425,2021,4,27,10.7,1.0,False
61425,2021,4,28,10.6,1.0,False
61425,2021,4,29,9.2,1.0,False
61425,2021,4,30,10.5,1.0,False
61425,2021,5,1,11.1,1.0,True
61425,2021,5,2,11.1,1.0,True
61425,2021,5,3,10.8,1.0,True
61425,2021,5,4,12.9,1.0,True
61425,2021,5,5,14.3,1.0,True
61425,2021,5,6,14.9,1.0,True
61425,2021,5,7,17.6,1.0,True
61425,2021,5,8,13.7,1.0,True
61425,2021,5,9,13.4,1.0,True
61425,2021,5,10,12.2,1.0,True
61425,2021,5,11,12.4,1.0,True
61425,2021,5,12,13.5,1.0,True
61425,2021,5,13,12.7,1.0,True
61425,2021,5,14,10.3,1.0,True
61425,2021,5,15,6.2,1.0,True
61425,2021,5,16,8.1,1.0,True
61425,2021,5,17,6.8,1.0,True
61425,2021,5,18,8.4,1.0,True
61425,2021,5,19,5.5,1.0,True
61425,2021,5,20,5.7,1.0,True
61425,2021,5,21,7.2,1.0,True
61425,2021,5,22,7.7,1.0,True
61425,2021,5,23,8.8,1.0,True
61425,2021,5,24,11.8,1.0,True
61425,2021,5,25,8.9,1.0,True
61425,2021,5,26,12.4,1.0,True
61425,2021,5,27,9.6,1.0,True
61425,2021,5,28,8.7,1.0,True
61425,2021,5,29,10.0,1.0,True
61425,2021,5,30,11.8,1.0,True
61425,2021,5,31,10.5,1.0,True
61425,2021,6,1,5.3,1.0,True
61425,2021,6,2,6.3,1.0,True
61425,2021,6,3,8.2,1.0,True
61425,2021,6,4,9.2,1.0,True
61425,2021,6,5,7.4,1.0,True
61425,2021,6,6,4.8,1.0,True
61425,2021,6,7,4.1,1.0,True
61425,2021,6,8,6.6,1.0,True
61425,2021,6,9,9.8,1.0,True
61425,2021,6,10,4.8,1.0,True
61425,2021,6,11,6.3,1.0,True
61425,2021,6,12,9.4,1.0,True
61425,2021,6,13,10.3,1.0,True
61425,2021,6,14,4.6,1.0,True
61425,2021,6,15,8.5,1.0,True
61425,2021,6,16,5.2,1.0,True
61425,2021,6,17,9.1,1.0,True
61425,2021,6,18,7.8,1.0,True
61425,2021,6,19,11.4,1.0,True
61425,2021,6,20,12.1,1.0,True
61425,2021,6,21,10.5,1.0,True
61425,2021,6,22,8.0,1.0,True
61425,2021,6,23,7.9,1.0,True
61425,2021,6,24,11.5,1.0,True
61425,2021,6,25,11.6,1.0,True
61425,2021,6,26,8.2,1.0,True
61425,2021,6,27,4.9,1.0,True
61425,2021,6,28,5.5,1.0,True
61425,2021,6,29,10.1,1.0,True
61425,2021,6,30,9.9,1.0,True
61425,2021,7,1,9.3,1.0,True
61425,2021,7,2,10.7,1.0,True
61425,2021,7,3,6.9,1.0,True
61425,2021,7,4,3.0,1.0,True
61425,2021,7,5,2.3,1.0,True
61425,2021,7,6,5.2,1.0,True
61425,2021,7,7,4.8,1.0,True
61425,2021,7,8,3.4,1.0,True
61425,2021,7,9,7.1,1.0,True
61425,2021,7,10,10.3,1.0,True
61425,2021,7,11,10.1,1.0,True
61425,2021,7,12,5.9,1.0,True
61425,2021,7,13,6.9,1.0,True
61425,2021,7,14,5.8,1.0,True
61425,2021,7,15,8.6,1.0,True
61425,2021,7,16,8.5,1.0,True
61425,2021,7,17,10.8,1.0,True
61425,2021,7,18,6.1,1.0,True
61425,2021,7,19,3.3,1.0,True
61425,2021,7,20,6.4,1.0,True
61425,2021,7,21,9.5,1.0,True
61425,2021,7,22,5.4,1.0,True
61425,2021,7,23,6.7,1.0,True
61425,2021,7,24,8.4,1.0,True
61425,2021,7,25,11.1,1.0,True
61425,2021,7,26,7.5,1.0,True
61425,2021,7,27,10.1,1.0,True
61425,2021,7,28,7.0,1.0,True
61425,2021,7,29,7.6,1.0,True
61425,2021,7,30,0.8,1.0,True
61425,2021,7,31,3.3,1.0,True
61425,2021,8,1,8.9,1.0,False
61425,2021,8,2,6.1,1.0,True
61425,2021,8,3,12.1,1.0,False
61425,2021,8,4,8.7,1.0,False
61425,2021,8,5,6.8,1.0,False
61425,2021,8,6,5.7,1.0,False
61425,2021,8,7,3.3,1.0,False
61425,2021,8,8,8.4,1.0,False
61425,2021,8,9,9.8,1.0,False
61425,2021,8,10,6.0,1.0,False
61425,2021,8,11,13.7,1.0,False
61425,2021,8,12,13.6,1.0,False
61425,2021,8,13,4.8,1.0,False
61425,2021,8,14,4.0,1.0,False
61425,2021,8,15,5.5,1.0,False
61425,2021,8,16,6.0,1.0,False
61425,2021,8,17,4.4,1.0,False
61425,2021,8,18,6.7,1.0,False
61425,2021,8,19,4.8,1.0,False
61425,2021,8,20,7.1,1.0,False
61425,2021,8,21,9.2,1.0,False
61425,2021,8,22,6.9,1.0,False
61425,2021,8,23,14.9,1.0,False
61425,2021,8,24,10.0,1.0,False
61425,2021,8,25,8.8,1.0,False
61425,2021,8,26,7.4,1.0,False
61425,2021,8,27,7.8,1.0,False
61425,2021,8,28,5.4,1.0,False
61425,2021,8,29,4.7,1.0,False
61425,2021,8,30,5.7,1.0,False
61425,2021,8,31,5.5,1.0,False
61425,2021,9,1,6.0,1.0,False
61425,2021,9,2,11.0,1.0,False
61425,2021,9,3,10.4,1.0,False
61425,2021,9,4,12.5,1.0,False
61425,2021,9,5,14.3,1.0,False
61425,2021,9,6,6.6,1.0,False
61425,2021,9,7,4.4,1.0,False
61425,2021,9,8,6.8,1.0,False
61425,2021,9,9,6.2,1.0,False
61425,2021,9,10,10.9,1.0,False
61425,2021,9,11,8.7,1.0,False
61425,2021,9,12,14.2,1.0,False
61425,2021,9,13,14.1,1.0,False
61425,2021,9,14,10.1,1.0,False
61425,2021,9,15,10.1,1.0,False
61425,2021,9,16,9.9,1.0,False
61425,2021,9,17,5.9,1.0,False
61425,2021,9,18,13.5,1.0,False
61425,2021,9,19,6.4,1.0,False
61425,2021,9,20,8.2,1.0,False
61425,2021,9,21,6.8,1.0,False
61425,2021,9,22,8.6,1.0,False
61425,2021,9,23,6.6,1.0,False
61425,2021,9,24,10.3,1.0,False
61425,2021,9,25,10.1,1.0,False
61425,2021,9,26,10.9,1.0,False
61425,2021,9,27,6.8,1.0,False
61425,2021,9,28,7.7,1.0,False
61425,2021,9,29,11.4,1.0,True
61425,2021,9,30,13.4,1.0,False
61425,2021,10,1,13.8,1.0,True
61425,2021,10,2,9.9,1.0,True
61425,2021,10,3,10.3,1.0,True
61425,2021,10,4,13.9,1.0,True
61425,2021,10,5,10.0,1.0,True
61425,2021,10,6,10.4,1.0,True
61425,2021,10,7,8.1,1.0,True
61425,2021,10,8,14.7,1.0,True
61425,2021,10,9,10.7,1.0,True
61425,2021,10,10,12.9,1.0,True
61425,2021,10,11,11.1,1.0,True
61425,2021,10,12,11.4,1.0,True
61425,2021,10,13,13.0,1.0,True
61425,2021,10,14,13.8,1.0,True
61425,2021,10,15,13.4,1.0,True
61425,2021,10,16,12.3,1.0,True
61425,2021,10,17,7.5,1.0,True
61425,2021,10,18,10.7,1.0,True
61425,2021,10,19,11.4,1.0,True
61425,2021,10,20,9.8,1.0,True
61425,2021,10,21,10.6,1.0,True
61425,2021,10,22,13.3,1.0,True
61425,2021,10,23,12.9,1.0,True
61425,2021,10,24,17.8,1.0,True
61425,2021,10,25,11.8,1.0,True
61425,2021,10,26,9.7,1.0,True
61425,2021,10,27,14.5,1.0,True
61425,2021,10,28,13.7,1.0,True
61425,2021,10,29,15.2,1.0,True
61425,2021,10,30,14.4,1.0,True
61425,2021,10,31,12.9,1.0,True
61425,2021,11,1,9.6,1.0,True
61425,2021,11,2,12.7,1.0,True
61425,2021,11,3,15.1,1.0,True
61425,2021,11,4,16.3,1.0,True
61425,2021,11,5,17.6,1.0,True
61425,2021,11,6,12.9,1.0,True
61425,2021,11,7,15.0,1.0,True
61425,2021,11,8,17.6,1.0,True
61425,2021,11,9,17.8,1.0,True
61425,2021,11,10,16.3,1.0,True
61425,2021,11,11,18.4,1.0,True
61425,2021,11,12,13.3,1.0,True
61425,2021,11,13,14.3,1.0,True
61425,2021,11,14,12.9,1.0,True
61425,2021,11,15,10.4,1.0,True
61425,2021,11,16,10.7,1.0,True
61425,2021,11,17,12.5,1.0,True
61425,2021,11,18,12.2,1.0,True
61425,2021,11,19,16.3,1.0,True
61425,2021,11,20,17.7,1.0,True
61425,2021,11,21,15.9,1.0,True
61425,2021,11,22,15.6,1.0,True
61425,2021,11,23,16.1,1.0,True
61425,2021,11,24,17.2,1.0,True
61425,2021,11,25,20.1,1.0,True
61425,2021,11,26,17.1,1.0,True
61425,2021,11,27,15.3,1.0,True
61425,2021,11,28,15.2,1.0,True
61425,2021,11,29,14.7,1.0,True
61425,2021,11,30,17.0,1.0,True
61425,2021,12,1,18.2,1.0,True
61425,2021,12,2,16.6,1.0,True
61425,2021,12,3,16.6,1.0,True
61425,2021,12,4,18.6,1.0,True
61425,2021,12,5,17.0,1.0,True
61425,2021,12,6,12.2,1.0,True
61425,2021,12,7,17.2,1.0,True
61425,2021,12,8,16.9,1.0,True
61425,2021,12,9,16.6,1.0,True
61425,2021,12,10,13.7,1.0,True
61425,2021,12,11,15.7,1.0,True
61425,2021,12,12,15.1,1.0,True
61425,2021,12,13,15.6,1.0,True
61425,2021,12,14,13.4,1.0,True
61425,2021,12,15,13.5,1.0,True
61425,2021,12,16,20.2,1.0,True
61425,2021,12,17,18.9,1.0,True
61425,2021,12,18,16.2,1.0,True
61425,2021,12,19,21.2,1.0,True
61425,2021,12,20,18.6,1.0,True
61425,2021,12,21,21.5,1.0,True
61425,2021,12,22,22.1,1.0,True
61425,2021,12,23,21.2,1.0,True
61425,2021,12,24,18.9,1.0,True
61425,2021,12,25,18.6,1.0,True
61425,2021,12,26,18.1,1.0,True
61425,2021,12,27,17.9,1.0,True
61425,2021,12,28,15.6,1.0,True
61425,2021,12,29,14.4,1.0,True
61425,2021,12,30,13.4,1.0,True
61425,2021,12,31,14.7,1.0,True
61425,2022,1,1,18.8,1.0,True
61425,2022,1,2,17.4,1.0,True
61425,2022,1,3,18.4,1.0,True
61425,2022,1,4,19.0,1.0,True
61425,2022,1,5,20.3,1.0,True
61425,2022,1,6,21.8,1.0,True
61425,2022,1,7,22.3,1.0,True
61425,2022,1,8,19.3,1.0,True
61425,2022,1,9,21.5,1.0,True
61425,2022,1,10,21.9,1.0,True
61425,2022,1,11,21.8,1.0,True
61425,2022,1,12,18.9,1.0,True
61425,2022,1,13,20.1,1.0,True
61425,2022,1,14,18.4,1.0,True
61425,2022,1,15,19.7,1.0,True
61425,2022,1,16,19.4,1.0,True
61425,2022,1,17,21.6,1.0,True
61425,2022,1,18,22.8,1.0,True
61425,2022,1,19,20.1,1.0,True
61425,2022,1,20,19.3,1.0,True
61425,2022,1,21,17.1,1.0,True
61425,2022,1,22,17.4,1.0,True
61425,2022,1,23,18.1,1.0,True
61425,2022,1,24,18.9,1.0,True
61425,2022,1,25,19.3,1.0,True
61425,2022,1,26,17.5,1.0,True
61425,2022,1,27,16.9,1.0,True
61425,2022,1,28,21.0,1.0,True
61425,2022,1,29,19.4,1.0,True
61425,2022,1,30,21.0,1.0,True
61425,2022,1,31,19.0,1.0,True
61425,2022,2,1,20.0,1.0,True
61425,2022,2,2,22.0,1.0,True
61425,2022,2,3,18.3,1.0,True
61425,2022,2,4,15.5,1.0,True
61425,2022,2,5,17.1,1.0,True
61425,2022,2,6,17.2,1.0,True
61425,2022,2,7,16.6,1.0,True
61425,2022,2,8,16.3,1.0,True
61425,2022,2,9,14.1,1.0,True
61425,2022,2,10,15.7,1.0,True
61425,2022,2,11,19.1,1.0,True
61425,2022,2,12,19.3,1.0,True
61425,2022,2,13,17.7,1.0,True
61425,2022,2,14,14.3,1.0,True
61425,2022,2,15,16.9,1.0,True
61425,2022,2,16,16.6,1.0,True
61425,2022,2,17,16.6,1.0,True
61425,2022,2,18,18.6,1.0,True
61425,2022,2,19,21.5,1.0,True
61425,2022,2,20,16.4,1.0,True
61425,2022,2,21,21.5,1.0,True
61425,2022,2,22,20.9,1.0,True
61425,2022,2,23,19.9,1.0,True
61425,2022,2,24,21.8,1.0,True
61425,2022,2,25,20.2,1.0,True
61425,2022,2,26,20.1,1.0,True
61425,2022,2,27,19.5,1.0,True
61425,2022,2,28,19.4,1.0,True
61425,2022,3,1,19.6,1.0,True
61425,2022,3,2,20.0,1.0,True
61425,2022,3,3,20.1,1.0,True
61425,2022,3,4,21.3,1.0,True
61425,2022,3,5,19.5,1.0,True
61425,2022,3,6,19.7,1.0,True
61425,2022,3,7,21.2,1.0,True
61425,2022,3,8,21.3,1.0,True
61425,2022,3,9,18.3,1.0,True
61425,2022,3,10,16.4,1.0,True
61425,2022,3,11,15.6,1.0,True
61425,2022,3,12,14.3,1.0,True
61425,2022,3,13,14.8,1.0,True
61425,2022,3,14,15.9,1.0,True
61425,2022,3,15,15.8,1.0,True
61425,2022,3,16,18.7,1.0,True
61425,2022,3,17,16.5,1.0,True
61425,2022,3,18,18.4,1.0,True
61425,2022,3,19,19.3,1.0,True
61425,2022,3,20,16.1,1.0,True
61425,2022,3,21,17.9,1.0,True
61425,2022,3,22,13.6,1.0,True
61425,2022,3,23,17.6,1.0,True
61425,2022,3,24,17.7,1.0,True
61425,2022,3,25,16.4,1.0,True
61425,2022,3,26,17.2,1.0,True
61425,2022,3,27,16.4,1.0,True
61425,2022,3,28,17.7,1.0,True
61425,2022,3,29,19.8,1.0,True
61425,2022,3,30,18.2,1.0,True
61425,2022,3,31,17.8,1.0,True
61425,2022,4,1,14.6,1.0,True
61425,2022,4,2,15.0,1.0,True
61425,2022,4,3,10.9,1.0,True
61425,2022,4,4,14.9,1.0,True
61425,2022,4,5,12.2,1.0,True
61425,2022,4,6,16.4,1.0,True
61425,2022,4,7,17.3,1.0,True
61425,2022,4,8,18.0,1.0,True
61425,2022,4,9,15.7,1.0,True
61425,2022,4,10,16.0,1.0,True
61425,2022,4,11,14.9,1.0,True
61425,2022,4,12,18.6,1.0,True
61425,2022,4,13,15.8,1.0,True
61425,2022,4,14,14.6,1.0,True
61425,2022,4,15,12.1,1.0,True
61425,2022,4,16,12.3,1.0,True
61425,2022,4,17,11.7,1.0,True
61425,2022,4,18,12.6,1.0,True
61425,2022,4,19,13.6,1.0,True
61425,2022,4,20,13.8,1.0,True
61425,2022,4,21,11.7,1.0,True
61425,2022,4,22,15.5,1.0,True
61425,2022,4,23,15.2,1.0,True
61425,2022,4,24,13.7,1.0,True
61425,2022,4,25,12.3,1.0,True
61425,2022,4,26,14.8,1.0,True
61425,2022,4,27,14.6,1.0,True
61425,2022,4,28,17.1,1.0,True
61425,2022,4,29,16.3,1.0,True
61425,2022,4,30,19.4,1.0,True
61425,2022,5,1,11.6,1.0,False
61425,2022,5,2,11.4,1.0,False
61425,2022,5,3,10.8,1.0,False
61425,2022,5,4,10.5,1.0,False
61425,2022,5,5,16.4,1.0,False
61425,2022,5,6,10.9,1.0,False
61425,2022,5,7,5.2,1.0,False
61425,2022,5,8,5.3,1.0,False
61425,2022,5,9,9.0,1.0,False
61425,2022,5,10,12.8,1.0,False
61425,2022,5,11,14.6,1.0,False
61425,2022,5,12,15.9,1.0,False
61425,2022,5,13,17.7,1.0,False
61425,2022,5,14,18.0,1.0,False
61425,2022,5,15,15.0,1.0,False
61425,2022,5,16,12.5,1.0,False
61425,2022,5,17,9.1,1.0,False
61425,2022,5,18,6.7,1.0,False
61425,2022,5,19,8.6,1.0,False
61425,2022,5,20,8.1,1.0,False
61425,2022,5,21,11.6,1.0,False
61425,2022,5,22,13.4,1.0,False
61425,2022,5,23,12.1,1.0,False
61425,2022,5,24,12.3,1.0,False
61425,2022,5,25,10.2,1.0,False
61425,2022,5,26,9.4,1.0,False
61425,2022,5,27,9.4,1.0,False
61425,2022,5,28,10.5,1.0,False
61425,2022,5,29,8.9,1.0,False
61425,2022,5,30,5.9,1.0,False
61425,2022,5,31,8.0,1.0,False
61425,2022,6,1,9.4,1.0,True
61425,2022,6,2,6.3,1.0,True
61425,2022,6,3,4.0,1.0,True
61425,2022,6,4,8.6,1.0,True
61425,2022,6,5,10.3,1.0,True
61425,2022,6,6,5.3,1.0,True
61425,2022,6,7,5.8,1.0,True
61425,2022,6,8,5.8,1.0,True
61425,2022,6,9,5.8,1.0,True
61425,2022,6,10,6.6,1.0,True
61425,2022,6,11,5.7,1.0,True
61425,2022,6,12,6.3,1.0,True
61425,2022,6,13,6.3,1.0,True
61425,2022,6,14,3.4,1.0,True
61425,2022,6,15,2.8,1.0,True
61425,2022,6,16,9.9,1.0,True
61425,2022,6,17,7.5,1.0,True
61425,2022,6,18,10.1,1.0,True
61425,2022,6,19,10.1,1.0,True
61425,2022,6,20,10.3,1.0,True
61425,2022,6,21,6.0,1.0,True
61425,2022,6,22,8.6,1.0,True
61425,2022,6,23,4.5,1.0,True
61425,2022,6,24,5.8,1.0,True
61425,2022,6,25,10.3,1.0,True
61425,2022,6,26,6.1,1.0,True
61425,2022,6,27,9.4,1.0,True
61425,2022,6,28,7.6,1.0,True
61425,2022,6,29,7.3,1.0,True
61425,2022,6,30,9.6,1.0,True
61425,2022,7,1,10.2,1.0,False
61425,2022,7,2,10.9,1.0,False
61425,2022,7,3,12.4,1.0,False
61425,2022,7,4,14.4,1.0,False
61425,2022,7,5,14.1,1.0,False
61425,2022,7,6,14.8,1.0,False
61425,2022,7,7,14.1,1.0,False
61425,2022,7,8,5.0,1.0,False
61425,2022,7,9,5.0,1.0,True
61425,2022,7,10,6.9,1.0,False
61425,2022,7,11,9.0,1.0,False
61425,2022,7,12,6.7,1.0,False
61425,2022,7,13,8.0,1.0,False
61425,2022,7,14,9.4,1.0,False
61425,2022,7,15,6.5,1.0,False
61425,2022,7,16,2.0,1.0,False
61425,2022,7,17,6.4,1.0,False
61425,2022,7,18,6.7,1.0,False
61425,2022,7,19,6.6,1.0,False
61425,2022,7,20,7.2,1.0,False
61425,2022,7,21,7.4,1.0,False
61425,2022,7,22,9.9,1.0,False
61425,2022,7,23,10.0,1.0,False
61425,2022,7,24,9.9,1.0,False
61425,2022,7,25,6.4,1.0,False
61425,2022,7,26,8.6,1.0,False
61425,2022,7,27,5.3,1.0,False
61425,2022,7,28,6.9,1.0,False
61425,2022,7,29,9.0,1.0,False
61425,2022,7,30,6.1,1.0,False
61425,2022,7,31,3.8,1.0,False
61425,2022,8,1,8.8,1.0,True
61425,2022,8,2,3.7,1.0,True
61425,2022,8,3,6.6,1.0,True
61425,2022,8,4,13.0,1.0,True
61425,2022,8,5,14.9,1.0,True
61425,2022,8,6,11.9,1.0,True
61425,2022,8,7,7.0,1.0,True
61425,2022,8,8,9.8,1.0,True
61425,2022,8,9,9.9,1.0,True
61425,2022,8,10,9.4,1.0,True
61425,2022,8,11,8.6,1.0,True
61425,2022,8,12,11.1,1.0,True
61425,2022,8,13,11.6,1.0,True
61425,2022,8,14,8.8,1.0,True
61425,2022,8,15,7.0,1.0,True
61425,2022,8,16,9.6,1.0,True
61425,2022,8,17,7.5,1.0,True
61425,2022,8,18,5.0,1.0,True
61425,2022,8,19,10.4,1.0,True
61425,2022,8,20,6.6,1.0,True
61425,2022,8,21,10.7,1.0,True
61425,2022,8,22,5.8,1.0,True
61425,2022,8,23,10.4,1.0,True
61425,2022,8,24,7.7,1.0,True
61425,2022,8,25,5.7,1.0,True
61425,2022,8,26,10.3,1.0,True
61425,2022,8,27,10.8,1.0,True
61425,2022,8,28,7.5,1.0,True
61425,2022,8,29,10.1,1.0,True
61425,2022,8,30,12.1,1.0,True
61425,2022,8,31,9.5,1.0,True
61425,2022,9,1,13.2,1.0,False
61425,2022,9,2,11.9,1.0,False
61425,2022,9,3,10.3,1.0,False
61425,2022,9,4,10.9,1.0,False
61425,2022,9,5,10.0,1.0,False
61425,2022,9,6,9.7,1.0,False
61425,2022,9,7,8.0,1.0,False
61425,2022,9,8,11.2,1.0,False
61425,2022,9,9,13.9,1.0,True
61425,2022,9,10,12.3,1.0,False
61425,2022,9,11,8.3,1.0,False
61425,2022,9,12,4.9,1.0,False
61425,2022,9,13,9.3,1.0,False
61425,2022,9,14,6.4,1.0,False
61425,2022,9,15,9.6,1.0,False
61425,2022,9,16,12.9,1.0,False
61425,2022,9,17,13.8,1.0,False
61425,2022,9,18,9.5,1.0,False
61425,2022,9,19,8.2,1.0,False
61425,2022,9,20,7.3,1.0,False
61425,2022,9,21,14.3,1.0,False
61425,2022,9,22,15.1,1.0,False
61425,2022,9,23,14.5,1.0,False
61425,2022,9,24,15.0,1.0,False
61425,2022,9,25,9.1,1.0,False
61425,2022,9,26,11.2,1.0,False
61425,2022,9,27,10.5,1.0,False
61425,2022,9,28,13.6,1.0,False
61425,2022,9,29,12.9,1.0,False
61425,2022,9,30,13.5,1.0,False
61425,2022,10,1,13.2,1.0,True
61425,2022,10,2,9.0,1.0,True
61425,2022,10,3,7.2,1.0,True
61425,2022,10,4,7.7,1.0,True
61425,2022,10,5,13.2,1.0,True
61425,2022,10,6,14.3,1.0,True
61425,2022,10,7,12.0,1.0,True
61425,2022,10,8,14.5,1.0,True
61425,2022,10,9,11.8,1.0,True
61425,2022,10,10,8.4,1.0,True
61425,2022,10,11,11.8,1.0,True
61425,2022,10,12,10.0,1.0,True
61425,2022,10,13,12.9,1.0,True
61425,2022,10,14,16.9,1.0,True
61425,2022,10,15,9.0,1.0,True
61425,2022,10,16,12.1,1.0,True
61425,2022,10,17,15.6,1.0,True
61425,2022,10,18,14.9,1.0,True
61425,2022,10,19,16.3,1.0,True
61425,2022,10,20,17.8,1.0,True
61425,2022,10,21,18.4,1.0,True
61425,2022,10,22,16.7,1.0,True
61425,2022,10,23,17.9,1.0,True
61425,2022,10,24,16.8,1.0,True
61425,2022,10,25,17.3,1.0,True
61425,2022,10,26,16.1,1.0,True
61425,2022,10,27,14.6,1.0,True
61425,2022,10,28,15.6,1.0,True
61425,2022,10,29,13.3,1.0,True
61425,2022,10,30,11.0,1.0,True
61425,2022,10,31,15.1,1.0,True
61425,2022,11,1,17.2,1.0,True
61425,2022,11,2,10.7,1.0,True
61425,2022,11,3,9.7,1.0,True
61425,2022,11,4,12.7,1.0,True
61425,2022,11,5,9.8,1.0,True
61425,2022,11,6,10.7,1.0,True
61425,2022,11,7,12.9,1.0,True
61425,2022,11,8,13.1,1.0,True
61425,2022,11,9,11.4,1.0,True
61425,2022,11,10,11.1,1.0,True
61425,2022,11,11,11.2,1.0,True
61425,2022,11,12,13.0,1.0,True
61425,2022,11,13,17.2,1.0,True
61425,2022,11,14,19.7,1.0,True
61425,2022,11,15,13.4,1.0,True
61425,2022,11,16,12.2,1.0,True
61425,2022,11,17,9.2,1.0,True
61425,2022,11,18,12.7,1.0,True
61425,2022,11,19,10.5,1.0,True
61425,2022,11,20,16.3,1.0,True
61425,2022,11,21,15.1,1.0,True
61425,2022,11,22,12.6,1.0,True
61425,2022,11,23,9.7,1.0,True
61425,2022,11,24,12.4,1.0,True
61425,2022,11,25,14.3,1.0,True
61425,2022,11,26,16.1,1.0,True
61425,2022,11,27,14.9,1.0,True
61425,2022,11,28,17.9,1.0,True
61425,2022,11,29,13.1,1.0,True
61425,2022,11,30,14.4,1.0,True
61425,2022,12,1,14.0,1.0,False
61425,2022,12,2,16.4,1.0,False
61425,2022,12,3,12.6,1.0,False
61425,2022,12,4,12.7,1.0,False
61425,2022,12,5,13.5,1.0,False
61425,2022,12,6,18.6,1.0,False
61425,2022,12,7,13.5,1.0,False
61425,2022,12,8,16.7,1.0,False
61425,2022,12,9,12.5,1.0,False
61425,2022,12,10,15.0,1.0,False
61425,2022,12,11,11.8,1.0,False
61425,2022,12,12,20.5,1.0,False
61425,2022,12,13,11.0,1.0,False
61425,2022,12,14,12.7,1.0,False
61425,2022,12,15,12.4,1.0,False
61425,2022,12,16,12.1,1.0,True
61425,2022,12,17,12.2,1.0,False
61425,2022,12,18,14.1,1.0,False
61425,2022,12,19,14.2,1.0,False
61425,2022,12,20,14.1,1.0,False
