Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61282,2016,4,15,18.4,470
61282,2016,4,16,16.8,471
61282,2016,4,17,4.9,472
61282,2016,4,18,12.3,473
61282,2016,4,19,15.3,474
61282,2016,4,20,15.2,475
61282,2016,4,21,14.2,476
61282,2016,4,22,14.2,477
61282,2016,4,23,9.2,478
61282,2016,4,24,14.7,479
61282,2016,4,25,15.1,480
61282,2016,4,26,15.5,481
61282,2016,4,27,12.4,482
61282,2016,4,28,14.9,483
61282,2016,4,29,13.5,484
61282,2016,4,30,5.9,485
61282,2016,5,1,6.1,486
61282,2016,5,2,13.3,487
61282,2016,5,3,13.5,488
61282,2016,5,4,15.7,489
61282,2016,5,5,15.7,490
61282,2016,5,6,15.4,491
61282,2016,5,7,14.7,492
61282,2016,5,8,7.7,493
61282,2016,5,9,4.1,494
61282,2016,5,10,15.1,495
61282,2016,5,11,14.6,496
61282,2016,5,12,14.7,497
61282,2016,5,13,14.8,498
61282,2016,5,14,14.7,499
61282,2016,5,15,10.7,500
61282,2016,5,16,12.3,501
61282,2016,5,17,12.4,502
61282,2016,5,18,8.3,503
61282,2016,5,19,12.5,504
61282,2016,5,20,12.4,505
61282,2016,5,21,9.9,506
61282,2016,5,22,12.2,507
61282,2016,5,23,11.6,508
61282,2016,5,24,12.0,509
61282,2016,5,25,11.7,510
61282,2016,5,26,7.4,511
61282,2016,5,27,11.9,512
61282,2016,5,28,8.7,513
61282,2016,5,29,11.8,514
61282,2016,5,30,11.7,515
61282,2016,5,31,10.2,516
61282,2016,6,1,9.9,517
61282,2016,6,2,9.4,518
61282,2016,6,3,8.9,519
61282,2016,6,4,3.1,520
61282,2016,6,5,2.7,521
61282,2016,6,6,10.4,522
61282,2016,6,7,9.6,523
61282,2016,6,8,11.4,524
61282,2016,6,9,10.3,525
61282,2016,6,10,11.3,526
61282,2016,6,11,11.0,527
61282,2016,6,12,8.8,528
61282,2016,6,13,9.8,529
61282,2016,6,14,11.2,530
61282,2016,6,15,11.1,531
61282,2016,6,16,11.3,532
61282,2016,6,17,7.7,533
61282,2016,6,18,7.9,534
61282,2016,6,19,2.6,535
61282,2016,6,20,8.6,536
61282,2016,6,21,7.8,537
61282,2016,6,22,11.0,538
61282,2016,6,23,9.9,539
61282,2016,6,24,8.9,540
61282,2016,6,25,11.3,541
61282,2016,6,26,9.6,542
61282,2016,6,27,7.0,543
61282,2016,6,28,11.3,544
61282,2016,6,29,11.4,545
61282,2016,6,30,7.9,546
61282,2016,7,1,11.4,547
61282,2016,7,2,11.5,548
61282,2016,7,3,11.6,549
61282,2016,7,4,10.3,550
61282,2016,7,5,9.5,551
61282,2016,7,6,11.2,552
61282,2016,7,7,6.5,553
61282,2016,7,8,4.2,554
61282,2016,7,9,10.8,555
61282,2016,7,10,9.2,556
61282,2016,7,11,9.7,557
61282,2016,7,12,10.6,558
61282,2016,7,13,12.0,559
61282,2016,7,14,11.9,560
61282,2016,7,15,14.9,561
61282,2016,7,16,7.5,562
61282,2016,7,17,8.7,563
61282,2016,7,18,12.4,564
61282,2016,7,19,10.8,565
61282,2016,7,20,3.6,566
61282,2016,7,21,7.0,567
61282,2016,7,22,11.2,568
61282,2016,7,23,12.8,569
61282,2016,7,24,7.2,570
61282,2016,7,25,13.0,571
61282,2016,7,26,13.1,572
61282,2016,7,27,12.9,573
61282,2016,7,28,13.3,574
61282,2016,7,29,13.4,575
61282,2016,7,30,12.4,576
61282,2016,7,31,11.5,577
61282,2016,8,1,8.4,578
61282,2016,8,2,6.6,579
61282,2016,8,3,7.5,580
61282,2016,8,4,9.1,581
61282,2016,8,5,10.1,582
61282,2016,8,6,8.5,583
61282,2016,8,7,11.7,584
61282,2016,8,8,14.3,585
61282,2016,8,9,13.8,586
61282,2016,8,10,14.6,587
61282,2016,8,11,14.9,588
61282,2016,8,12,14.7,589
61282,2016,8,13,15.1,590
61282,2016,8,14,14.2,591
61282,2016,8,15,14.4,592
61282,2016,8,16,15.5,593
61282,2016,8,17,15.5,594
61282,2016,8,18,15.8,595
61282,2016,8,19,15.8,596
61282,2016,8,20,15.9,597
61282,2016,8,21,16.2,598
61282,2016,8,22,5.8,599
61282,2016,8,23,13.4,600
61282,2016,8,24,5.6,601
61282,2016,8,25,12.7,602
61282,2016,8,26,10.9,603
61282,2016,8,27,14.8,604
61282,2016,8,28,17.3,605
61282,2016,8,29,15.5,606
61282,2016,8,30,14.9,607
61282,2016,8,31,7.0,608
61282,2016,9,1,15.1,609
61282,2016,9,2,4.2,610
61282,2016,9,3,16.4,611
61282,2016,9,4,16.6,612
61282,2016,9,5,18.6,613
61282,2016,9,6,18.7,614
61282,2016,9,7,18.4,615
61282,2016,9,8,14.0,616
61282,2016,9,9,18.7,617
61282,2016,9,10,17.3,618
61282,2016,9,11,18.5,619
61282,2016,9,12,18.7,620
61282,2016,9,13,11.2,621
61282,2016,9,14,9.6,622
61282,2016,9,15,15.5,623
61282,2016,9,16,17.8,624
61282,2016,9,17,18.3,625
61282,2016,9,18,2.4,626
61282,2016,9,19,20.6,627
61282,2016,9,20,19.0,628
61282,2016,9,21,11.6,629
61282,2016,9,22,16.9,630
61282,2016,9,23,13.9,631
61282,2016,9,24,20.6,632
61282,2016,9,25,14.3,633
61282,2016,9,26,22.2,634
61282,2016,9,27,20.7,635
61282,2016,9,28,22.6,636
61282,2016,9,29,9.0,637
61282,2016,9,30,19.3,638
61282,2016,10,1,20.8,639
61282,2016,10,2,23.4,640
61282,2016,10,3,11.0,641
61282,2016,10,4,23.4,642
61282,2016,10,5,23.9,643
61282,2016,10,6,23.5,644
61282,2016,10,7,23.4,645
61282,2016,10,8,12.1,646
61282,2016,10,9,22.5,647
61282,2016,10,10,19.6,648
61282,2016,10,11,24.9,649
61282,2016,10,12,24.2,650
61282,2016,10,13,13.0,651
61282,2016,10,14,20.5,652
61282,2016,10,15,25.6,653
61282,2016,10,16,25.6,654
61282,2016,10,17,4.6,655
61282,2016,10,18,26.1,656
61282,2016,10,19,22.9,657
61282,2016,10,20,14.0,658
61282,2016,10,21,23.1,659
61282,2016,10,22,4.5,660
61282,2016,10,23,23.2,661
61282,2016,10,24,26.9,662
61282,2016,10,25,26.9,663
61282,2016,10,26,20.9,664
61282,2016,10,27,17.8,665
61282,2016,10,28,7.2,666
61282,2016,10,29,21.6,667
61282,2016,10,30,17.2,668
61282,2016,10,31,27.9,669
61282,2016,11,1,22.5,670
61282,2016,11,2,28.3,671
61282,2016,11,3,28.0,672
61282,2016,11,4,28.5,673
61282,2016,11,5,28.4,674
61282,2016,11,6,28.8,675
61282,2016,11,7,28.9,676
61282,2016,11,8,22.0,677
61282,2016,11,9,13.3,678
61282,2016,11,10,27.0,679
61282,2016,11,11,27.9,680
61282,2016,11,12,25.3,681
61282,2016,11,13,29.5,682
61282,2016,11,14,18.4,683
61282,2016,11,15,23.2,684
61282,2016,11,16,28.9,685
61282,2016,11,17,27.5,686
61282,2016,11,18,30.1,687
61282,2016,11,19,24.6,688
61282,2016,11,20,22.7,689
61282,2016,11,21,29.2,690
61282,2016,11,22,30.4,691
61282,2016,11,23,23.6,692
61282,2016,11,24,30.5,693
61282,2016,11,25,30.5,694
61282,2016,11,26,28.9,695
61282,2016,11,27,19.3,696
61282,2016,11,28,29.8,697
61282,2016,11,29,25.0,698
61282,2016,11,30,24.1,699
61282,2016,12,1,22.3,700
61282,2016,12,2,26.0,701
61282,2016,12,3,17.3,702
61282,2016,12,4,25.6,703
61282,2016,12,5,15.4,704
61282,2016,12,6,10.8,705
61282,2016,12,7,16.0,706
61282,2016,12,8,27.9,707
61282,2016,12,9,31.4,708
61282,2016,12,10,27.5,709
61282,2016,12,11,31.4,710
61282,2016,12,12,28.7,711
61282,2016,12,13,28.5,712
61282,2016,12,14,17.7,713
61282,2016,12,15,1.6,714
61282,2016,12,16,5.5,715
61282,2016,12,17,29.4,716
61282,2016,12,18,12.5,717
61282,2016,12,19,24.2,718
61282,2016,12,20,30.7,719
61282,2016,12,21,25.1,720
61282,2016,12,22,15.2,721
61282,2016,12,23,22.7,722
61282,2016,12,24,21.1,723
61282,2016,12,25,27.3,724
61282,2016,12,26,31.6,725
61282,2016,12,27,27.7,726
61282,2016,12,28,29.3,727
61282,2016,12,29,29.9,728
61282,2016,12,30,24.0,729
61282,2016,12,31,25.6,730
61282,2017,1,1,8.5,731
61282,2017,1,2,9.8,732
61282,2017,1,3,19.9,733
61282,2017,1,4,24.5,734
61282,2017,1,5,16.8,735
61282,2017,1,6,26.1,736
61282,2017,1,7,30.7,737
61282,2017,1,8,29.4,738
61282,2017,1,9,31.2,739
61282,2017,1,10,22.5,740
61282,2017,1,11,20.1,741
61282,2017,1,12,13.1,742
61282,2017,1,13,29.0,743
61282,2017,1,14,18.9,744
61282,2017,1,15,6.6,745
61282,2017,1,16,25.2,746
61282,2017,1,17,24.0,747
61282,2017,1,18,21.9,748
61282,2017,1,19,4.5,749
61282,2017,1,20,9.3,750
61282,2017,1,21,18.4,751
61282,2017,1,22,27.8,752
61282,2017,1,23,30.2,753
61282,2017,1,24,16.1,754
61282,2017,1,25,5.7,755
61282,2017,1,26,7.0,756
61282,2017,1,27,14.9,757
61282,2017,1,28,29.9,758
61282,2017,1,29,21.6,759
61282,2017,1,30,27.2,760
61282,2017,1,31,13.1,761
61282,2017,2,1,5.6,762
61282,2017,2,2,20.3,763
61282,2017,2,3,5.3,764
61282,2017,2,4,20.9,765
61282,2017,2,5,24.8,766
61282,2017,2,6,28.8,767
61282,2017,2,7,14.2,768
61282,2017,2,8,18.3,769
61282,2017,2,9,27.8,770
61282,2017,2,10,28.1,771
61282,2017,2,11,23.0,772
61282,2017,2,12,18.5,773
61282,2017,2,13,26.0,774
61282,2017,2,14,16.8,775
61282,2017,2,15,24.6,776
61282,2017,2,16,26.5,777
61282,2017,2,17,19.7,778
61282,2017,2,18,22.0,779
61282,2017,2,19,6.4,780
61282,2017,2,20,26.6,781
61282,2017,2,21,23.2,782
61282,2017,2,22,26.2,783
61282,2017,2,23,26.1,784
61282,2017,2,24,24.7,785
61282,2017,2,25,5.5,786
61282,2017,2,26,16.5,787
61282,2017,2,27,19.0,788
61282,2017,2,28,15.9,789
61282,2017,3,1,19.6,790
61282,2017,3,2,20.0,791
61282,2017,3,3,14.5,792
61282,2017,3,4,8.7,793
61282,2017,3,5,10.2,794
61282,2017,3,6,15.6,795
61282,2017,3,7,15.7,796
61282,2017,3,8,11.6,797
61282,2017,3,9,15.9,798
61282,2017,3,10,15.2,799
61282,2017,3,11,20.4,800
61282,2017,3,12,23.1,801
61282,2017,3,13,15.3,802
61282,2017,3,14,8.8,803
61282,2017,3,15,10.9,804
61282,2017,3,16,11.3,805
61282,2017,3,17,4.0,806
61282,2017,3,18,12.6,807
61282,2017,3,19,14.3,808
61282,2017,3,20,11.8,809
61282,2017,3,21,16.1,810
61282,2017,3,22,9.0,811
61282,2017,3,23,7.9,812
61282,2017,3,24,12.2,813
61282,2017,3,25,12.7,814
61282,2017,3,26,19.4,815
61282,2017,3,27,19.8,816
61282,2017,3,28,7.0,817
61282,2017,3,29,19.0,818
61282,2017,3,30,2.4,819
61282,2017,3,31,17.8,820
61282,2017,4,1,17.8,821
61282,2017,4,2,8.3,822
61282,2017,4,3,15.7,823
61282,2017,4,4,11.8,824
61282,2017,4,5,12.1,825
61282,2017,4,6,17.3,826
61282,2017,4,7,13.1,827
61282,2017,4,8,17.3,828
61282,2017,4,9,17.9,829
61282,2017,4,10,12.2,830
61282,2017,4,11,10.9,831
61282,2017,4,12,12.0,832
61282,2017,4,13,10.9,833
61282,2017,4,14,16.5,834
61282,2017,4,15,16.4,835
61282,2017,4,16,16.6,836
61282,2017,4,17,15.1,837
61282,2017,4,18,14.0,838
61282,2017,4,19,14.4,839
61282,2017,4,20,15.1,840
61282,2017,4,21,14.0,841
61282,2017,4,22,11.5,842
61282,2017,4,23,15.6,843
61282,2017,4,24,15.3,844
61282,2017,4,25,10.7,845
61282,2017,4,26,13.1,846
61282,2017,4,27,14.5,847
61282,2017,4,28,15.0,848
61282,2017,4,29,14.9,849
61282,2017,4,30,12.1,850
61282,2017,5,1,14.0,851
61282,2017,5,2,13.7,852
61282,2017,5,3,7.8,853
61282,2017,5,4,8.2,854
61282,2017,5,5,14.0,855
61282,2017,5,6,13.5,856
61282,2017,5,7,13.9,857
61282,2017,5,8,11.4,858
61282,2017,5,9,12.4,859
61282,2017,5,10,12.9,860
