Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66125,2016,11,11,23.4,680
66125,2016,11,12,24.4,681
66125,2016,11,13,29.1,682
66125,2016,11,14,16.1,683
66125,2016,11,15,18.6,684
66125,2016,11,16,28.2,685
66125,2016,11,17,27.6,686
66125,2016,11,18,29.4,687
66125,2016,11,19,20.7,688
66125,2016,11,20,24.5,689
66125,2016,11,21,19.2,690
66125,2016,11,22,26.0,691
66125,2016,11,23,20.5,692
66125,2016,11,24,30.6,693
66125,2016,11,25,30.4,694
66125,2016,11,26,29.6,695
66125,2016,11,27,14.5,696
66125,2016,11,28,26.1,697
66125,2016,11,29,19.3,698
66125,2016,11,30,17.7,699
66125,2016,12,1,23.4,700
66125,2016,12,2,24.1,701
66125,2016,12,3,23.1,702
66125,2016,12,4,27.6,703
66125,2016,12,5,12.8,704
66125,2016,12,6,4.4,705
66125,2016,12,7,22.3,706
66125,2016,12,8,30.8,707
66125,2016,12,9,31.7,708
66125,2016,12,10,23.1,709
66125,2016,12,11,26.1,710
66125,2016,12,12,30.2,711
66125,2016,12,13,28.3,712
66125,2016,12,14,8.7,713
66125,2016,12,15,2.2,714
66125,2016,12,16,2.3,715
66125,2016,12,17,28.6,716
66125,2016,12,18,15.3,717
66125,2016,12,19,19.4,718
66125,2016,12,20,30.0,719
66125,2016,12,21,28.7,720
66125,2016,12,22,13.5,721
66125,2016,12,23,20.3,722
66125,2016,12,24,18.9,723
66125,2016,12,25,29.9,724
66125,2016,12,26,25.9,725
66125,2016,12,27,24.1,726
66125,2016,12,28,28.6,727
66125,2016,12,29,15.0,728
66125,2016,12,30,9.1,729
66125,2016,12,31,22.5,730
66125,2017,1,1,9.2,731
66125,2017,1,2,18.2,732
66125,2017,1,3,26.2,733
66125,2017,1,4,22.2,734
66125,2017,1,5,11.2,735
66125,2017,1,6,17.4,736
66125,2017,1,7,28.5,737
66125,2017,1,8,29.3,738
66125,2017,1,9,27.1,739
66125,2017,1,10,25.8,740
66125,2017,1,11,25.8,741
66125,2017,1,12,19.7,742
66125,2017,1,13,28.0,743
66125,2017,1,14,21.1,744
66125,2017,1,15,18.1,745
66125,2017,1,16,27.9,746
66125,2017,1,17,30.1,747
66125,2017,1,18,26.9,748
66125,2017,1,19,6.3,749
66125,2017,1,20,8.1,750
66125,2017,1,21,28.6,751
66125,2017,1,22,25.8,752
66125,2017,1,23,29.9,753
66125,2017,1,24,12.1,754
66125,2017,1,25,6.4,755
66125,2017,1,26,10.8,756
66125,2017,1,27,13.7,757
66125,2017,1,28,29.7,758
66125,2017,1,29,26.9,759
66125,2017,1,30,26.2,760
66125,2017,1,31,15.8,761
66125,2017,2,1,4.2,762
66125,2017,2,2,18.5,763
66125,2017,2,3,6.1,764
66125,2017,2,4,17.4,765
66125,2017,2,5,20.8,766
66125,2017,2,6,28.0,767
66125,2017,2,7,6.1,768
66125,2017,2,8,9.0,769
66125,2017,2,9,27.1,770
66125,2017,2,10,28.0,771
66125,2017,2,11,26.0,772
66125,2017,2,12,22.7,773
66125,2017,2,13,27.5,774
66125,2017,2,14,10.6,775
66125,2017,2,15,20.8,776
66125,2017,2,16,26.0,777
66125,2017,2,17,15.7,778
66125,2017,2,18,18.4,779
66125,2017,2,19,20.4,780
66125,2017,2,20,26.4,781
66125,2017,2,21,21.3,782
66125,2017,2,22,25.1,783
66125,2017,2,23,25.9,784
66125,2017,2,24,18.7,785
66125,2017,2,25,13.0,786
66125,2017,2,26,17.8,787
66125,2017,2,27,19.6,788
66125,2017,2,28,18.0,789
66125,2017,3,1,16.9,790
66125,2017,3,2,14.3,791
66125,2017,3,3,4.9,792
66125,2017,3,4,7.1,793
66125,2017,3,5,9.8,794
66125,2017,3,6,20.4,795
66125,2017,3,7,12.4,796
66125,2017,3,8,8.5,797
66125,2017,3,9,11.7,798
66125,2017,3,10,21.0,799
66125,2017,3,11,22.3,800
66125,2017,3,12,21.1,801
66125,2017,3,13,18.6,802
66125,2017,3,14,5.2,803
66125,2017,3,15,10.5,804
66125,2017,3,16,5.0,805
66125,2017,3,17,12.9,806
66125,2017,3,18,10.6,807
66125,2017,3,19,7.4,808
66125,2017,3,20,12.0,809
66125,2017,3,21,7.8,810
66125,2017,3,22,9.1,811
66125,2017,3,23,5.2,812
66125,2017,3,24,16.8,813
66125,2017,3,25,12.5,814
66125,2017,3,26,19.4,815
66125,2017,3,27,19.7,816
66125,2017,3,28,8.8,817
66125,2017,3,29,15.2,818
66125,2017,3,30,1.2,819
66125,2017,3,31,19.1,820
66125,2017,4,1,17.1,821
66125,2017,4,2,12.0,822
66125,2017,4,3,6.2,823
66125,2017,4,4,12.8,824
66125,2017,4,5,14.1,825
66125,2017,4,6,14.5,826
66125,2017,4,7,17.4,827
66125,2017,4,8,15.6,828
66125,2017,4,9,15.4,829
66125,2017,4,10,11.9,830
66125,2017,4,11,14.6,831
66125,2017,4,12,11.8,832
66125,2017,4,13,14.1,833
66125,2017,4,14,16.7,834
66125,2017,4,15,14.6,835
66125,2017,4,16,15.1,836
66125,2017,4,17,11.9,837
66125,2017,4,18,13.7,838
66125,2017,4,19,14.6,839
66125,2017,4,20,12.6,840
66125,2017,4,21,12.7,841
66125,2017,4,22,11.2,842
66125,2017,4,23,13.2,843
66125,2017,4,24,14.8,844
66125,2017,4,25,7.2,845
66125,2017,4,26,11.4,846
66125,2017,4,27,14.4,847
66125,2017,4,28,14.6,848
