Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66168,2016,12,21,29.9,720
66168,2016,12,22,10.3,721
66168,2016,12,23,19.5,722
66168,2016,12,24,19.3,723
66168,2016,12,25,30.9,724
66168,2016,12,26,27.0,725
66168,2016,12,27,27.1,726
66168,2016,12,28,27.8,727
66168,2016,12,29,19.5,728
66168,2016,12,30,11.7,729
66168,2016,12,31,22.8,730
66168,2017,1,1,9.1,731
66168,2017,1,2,18.6,732
66168,2017,1,3,25.6,733
66168,2017,1,4,23.3,734
66168,2017,1,5,11.8,735
66168,2017,1,6,14.4,736
66168,2017,1,7,26.0,737
66168,2017,1,8,29.0,738
66168,2017,1,9,28.4,739
66168,2017,1,10,24.6,740
66168,2017,1,11,24.4,741
66168,2017,1,12,23.9,742
66168,2017,1,13,28.6,743
66168,2017,1,14,21.9,744
66168,2017,1,15,20.7,745
66168,2017,1,16,28.6,746
66168,2017,1,17,30.3,747
66168,2017,1,18,28.4,748
66168,2017,1,19,4.4,749
66168,2017,1,20,7.7,750
66168,2017,1,21,27.5,751
66168,2017,1,22,24.3,752
66168,2017,1,23,30.4,753
66168,2017,1,24,10.6,754
66168,2017,1,25,5.8,755
66168,2017,1,26,9.9,756
66168,2017,1,27,13.6,757
66168,2017,1,28,29.8,758
66168,2017,1,29,24.7,759
66168,2017,1,30,26.8,760
66168,2017,1,31,21.6,761
66168,2017,2,1,3.9,762
66168,2017,2,2,19.0,763
66168,2017,2,3,7.9,764
66168,2017,2,4,17.7,765
66168,2017,2,5,20.9,766
66168,2017,2,6,28.5,767
66168,2017,2,7,4.9,768
66168,2017,2,8,13.3,769
66168,2017,2,9,28.0,770
66168,2017,2,10,28.1,771
66168,2017,2,11,26.4,772
66168,2017,2,12,22.6,773
66168,2017,2,13,27.6,774
66168,2017,2,14,17.3,775
66168,2017,2,15,19.3,776
66168,2017,2,16,26.3,777
66168,2017,2,17,13.3,778
66168,2017,2,18,18.7,779
66168,2017,2,19,21.8,780
66168,2017,2,20,26.5,781
66168,2017,2,21,21.7,782
66168,2017,2,22,25.4,783
66168,2017,2,23,26.0,784
66168,2017,2,24,17.2,785
66168,2017,2,25,3.9,786
66168,2017,2,26,16.5,787
66168,2017,2,27,21.7,788
66168,2017,2,28,13.9,789
66168,2017,3,1,15.3,790
66168,2017,3,2,15.1,791
66168,2017,3,3,8.3,792
66168,2017,3,4,7.0,793
66168,2017,3,5,9.9,794
66168,2017,3,6,20.1,795
66168,2017,3,7,14.3,796
66168,2017,3,8,10.3,797
66168,2017,3,9,10.2,798
66168,2017,3,10,19.8,799
66168,2017,3,11,21.3,800
66168,2017,3,12,21.4,801
66168,2017,3,13,20.2,802
66168,2017,3,14,3.5,803
66168,2017,3,15,14.7,804
66168,2017,3,16,6.1,805
66168,2017,3,17,7.0,806
66168,2017,3,18,10.8,807
66168,2017,3,19,12.7,808
66168,2017,3,20,13.2,809
66168,2017,3,21,10.2,810
66168,2017,3,22,12.5,811
66168,2017,3,23,5.3,812
66168,2017,3,24,17.0,813
66168,2017,3,25,10.7,814
66168,2017,3,26,19.5,815
66168,2017,3,27,20.0,816
66168,2017,3,28,7.5,817
66168,2017,3,29,17.5,818
66168,2017,3,30,1.7,819
66168,2017,3,31,19.0,820
66168,2017,4,1,17.4,821
66168,2017,4,2,8.0,822
66168,2017,4,3,9.6,823
66168,2017,4,4,13.5,824
66168,2017,4,5,16.5,825
66168,2017,4,6,16.3,826
66168,2017,4,7,16.2,827
66168,2017,4,8,15.9,828
66168,2017,4,9,17.1,829
66168,2017,4,10,11.0,830
66168,2017,4,11,12.5,831
66168,2017,4,12,10.9,832
66168,2017,4,13,13.2,833
66168,2017,4,14,16.7,834
66168,2017,4,15,16.0,835
66168,2017,4,16,14.8,836
66168,2017,4,17,13.7,837
66168,2017,4,18,14.9,838
66168,2017,4,19,14.4,839
66168,2017,4,20,13.1,840
66168,2017,4,21,13.1,841
66168,2017,4,22,11.8,842
66168,2017,4,23,15.2,843
66168,2017,4,24,15.0,844
66168,2017,4,25,8.7,845
66168,2017,4,26,11.0,846
66168,2017,4,27,13.5,847
66168,2017,4,28,14.7,848
66168,2017,4,29,14.5,849
66168,2017,4,30,12.8,850
66168,2017,5,1,13.9,851
66168,2017,5,2,13.0,852
66168,2017,5,3,8.6,853
66168,2017,5,4,8.2,854
66168,2017,5,5,13.6,855
66168,2017,5,6,13.2,856
66168,2017,5,7,13.5,857
66168,2017,5,8,12.6,858
66168,2017,5,9,12.4,859
66168,2017,5,10,12.6,860
