year,averagemwh,Rainfall amount (millimetres),Daily global solar exposure (MJ/m*m),Minimum temperature (Degree C),Maximum temperature (Degree C)
2018,14.13329895833334,0.0,30.9,2.8,20.6
2018,7.857464270833333,0.0,20.1,-1.1,20.6
2018,9.341896770833332,0.5,30.4,1.7,19.4
2018,9.774777916666665,0.0,23.0,11.7,20.0
2018,10.009651145833333,0.0,27.6,4.4,22.2
2018,10.792846145833332,0.0,27.8,7.2,18.3
2018,11.691170729166664,0.0,18.0,7.9,18.3
2018,10.42573739583333,0.0,31.1,4.0,20.6
2018,12.081871770833338,0.0,28.0,8.3,23.3
2018,16.574458125000003,0.0,31.6,1.7,22.2
2018,16.11632260416667,0.0,33.1,1.7,22.2
2018,15.718409479166668,1.8,31.3,5.0,17.8
2018,13.971862604166672,0.0,25.8,7.6,22.8
2018,12.27308927083333,0.0,28.7,8.3,23.9
2018,13.459833750000008,0.0,17.0,10.6,22.8
2018,10.33001708333334,0.3,30.1,-0.6,17.8
2018,13.564619062499997,0.0,26.3,14.4,14.4
2018,15.144689270833332,0.0,32.9,12.8,16.7
2018,10.403794166666666,0.0,30.6,12.5,15.0
2018,9.704549062500002,4.3,24.5,5.6,18.9
2018,9.211166145833332,0.0,7.0,4.4,18.6
2018,7.338754062499997,0.0,24.7,11.7,18.4
2018,7.542583020833333,0.0,33.0,10.0,18.4
2018,10.455031041666668,5.1,34.0,10.0,17.2
2018,11.051764791666663,0.3,29.6,10.0,16.7
2018,11.40138375,0.0,32.9,9.4,18.9
2018,12.497989479166668,0.0,32.3,10.0,20.6
2018,14.11495791666667,0.0,31.1,11.1,20.0
2018,12.275940208333331,0.0,6.5,11.1,20.0
2018,10.523167916666669,0.0,10.6,3.3,23.9
2018,12.76789666666667,0.0,17.7,8.3,26.1
2018,11.9243959375,0.0,29.6,12.2,17.8
2018,16.922611979166664,0.0,31.0,9.4,25.6
2018,14.155441979166667,0.0,29.2,10.0,25.6
2018,12.473950104166668,0.0,32.5,5.6,25.0
2018,9.738469375000005,15.0,23.9,4.4,22.8
2018,12.038901458333331,54.9,24.4,3.9,24.4
2018,12.372121770833331,2.5,27.0,-0.6,20.0
2018,10.674840833333333,0.0,15.7,1.9,20.0
2018,9.404712083333331,0.0,24.2,1.4,16.7
2018,9.398538229166666,0.0,28.2,3.9,16.1
2018,10.762985208333337,0.0,32.7,-0.6,17.8
2018,12.724678854166662,0.5,31.2,3.9,17.8
2018,10.189292708333335,0.0,14.3,2.8,20.2
2018,9.91296125,0.0,32.7,3.9,16.1
2018,9.735189062499996,0.0,33.7,4.4,18.3
2018,11.12924989583333,0.0,31.9,1.1,16.1
2018,8.982262395833333,0.0,17.1,12.2,17.8
2018,9.820749583333331,0.3,29.6,0.0,17.8
2018,10.2363740625,0.0,29.3,0.0,18.3
2018,10.122068749999997,0.0,29.5,1.1,18.9
2018,11.126035000000002,0.0,26.9,6.9,13.1
2018,10.656154687499996,0.0,30.2,10.6,18.9
2018,10.363696145833332,0.0,16.3,6.7,19.4
2018,10.4934140625,0.0,6.7,10.6,18.6
2018,9.8396515625,0.0,3.2,4.7,18.9
2018,7.994945624999999,0.0,14.1,7.8,16.7
2018,8.013594062499998,5.1,13.8,10.6,18.3
2018,10.045482083333336,0.8,14.8,10.0,19.4
2018,10.560399270833337,3.0,15.2,11.1,21.7
2018,11.034147916666669,6.4,28.8,12.2,21.1
2018,11.883494166666663,6.6,8.8,6.7,21.1
2018,11.521676770833336,0.0,20.5,11.0,16.7
2018,10.54190760416667,2.0,16.2,15.0,26.7
2018,13.5504584375,0.0,20.2,13.3,19.0
2018,14.786587395833337,1.5,29.5,10.6,21.0
2018,11.55684416666667,0.0,28.1,1.7,21.7
2018,10.722374583333334,0.0,32.2,13.1,17.5
2018,10.2369946875,0.0,31.5,10.0,28.3
2018,9.422073125,0.0,31.2,9.7,21.7
2018,8.405392708333336,0.0,29.8,6.7,30.1
2018,9.833877187500002,0.0,23.9,7.8,16.7
2018,9.5259584375,0.0,31.6,12.2,17.8
2018,9.597168125,0.0,30.7,12.8,20.6
2018,10.182359895833333,0.0,30.6,5.6,22.3
2018,10.403166979166665,0.0,17.0,5.0,21.1
2018,8.928687291666671,0.0,22.1,13.6,25.0
2018,8.401755208333332,0.0,29.4,12.2,34.4
2018,8.626025000000002,0.0,9.9,12.8,17.2
2018,10.952704791666669,0.0,27.8,12.8,18.1
2018,11.197636666666666,0.0,28.0,12.8,20.6
2018,10.943110625,0.0,25.7,11.1,24.4
2018,9.635568645833327,0.0,20.0,12.3,26.1
2018,8.645306145833333,0.0,4.8,14.4,17.8
2018,8.929082187499999,0.0,14.1,13.3,19.4
2018,13.360881458333331,1.8,27.5,11.1,27.2
2018,13.11043041666666,5.1,23.2,12.8,29.3
2018,11.942424375000003,0.5,27.3,16.7,31.1
2018,10.741700416666664,0.0,19.4,15.0,34.3
2018,6.31182583333333,131.6,26.7,23.0,27.0
2018,6.88610958333333,24.9,27.3,21.0,26.0
2018,6.405281458333331,0.0,26.1,19.0,24.0
2018,5.787606145833334,0.0,0.5,20.0,24.0
2018,5.651153437500007,0.3,7.9,21.0,23.0
2018,6.752601249999995,0.0,11.2,20.0,25.0
2018,6.0675838541666645,0.0,5.8,11.0,17.0
2018,5.915029791666664,0.0,16.1,21.0,27.0
2018,7.168246249999997,0.5,25.8,23.0,25.0
2018,7.200837916666665,30.0,17.7,23.0,25.0
2018,12.488049166666665,41.9,16.5,12.8,32.8
2018,11.287327291666664,19.6,13.7,2.8,29.4
2018,10.908054687499998,0.0,20.3,8.3,29.4
2018,12.939426770833334,0.0,12.8,9.4,29.4
2018,14.130514166666662,0.0,12.4,15.6,25.0
2018,15.163692395833335,0.0,26.5,16.4,31.1
2018,13.5993978125,0.0,8.7,13.9,29.3
2018,12.567894583333333,0.0,21.0,15.4,35.6
2018,11.38487760416667,1.3,22.9,15.6,27.2
2018,10.645703229166664,0.0,29.3,16.7,22.2
2018,10.16387364583333,0.0,19.3,8.3,28.9
2018,12.797659270833334,3.8,25.6,10.6,31.7
2018,7.627083854166668,3.3,28.0,13.0,16.0
2018,7.849140208333335,0.0,31.0,9.0,19.0
2018,8.053722395833336,0.0,30.2,11.0,16.0
2018,8.057060416666669,0.0,29.4,12.0,17.0
2018,6.924787604166663,0.0,28.0,12.0,17.0
2018,6.853125937499996,0.3,26.4,12.0,19.0
2018,7.965175416666669,0.8,29.4,10.0,16.0
2018,7.535394479166663,0.5,7.2,8.0,18.0
2018,8.030947812500001,3.3,14.3,9.0,18.0
2018,6.720598333333329,0.0,29.0,15.0,19.0
2018,5.864571770833334,0.0,27.0,17.0,19.0
2018,7.419948020833335,0.0,19.8,14.0,19.0
2018,7.078715729166664,0.0,25.3,11.0,18.0
2018,6.862548749999998,0.0,18.1,16.0,19.0
2018,7.158035833333332,0.0,26.4,18.0,21.0
2018,7.398351562500001,0.0,28.6,19.0,23.0
2018,7.269555416666666,1.3,9.0,14.0,35.0
2018,8.621331249999997,6.6,23.0,13.0,18.0
2018,8.2160928125,6.1,28.1,13.0,20.0
2018,7.4403688541666675,8.9,20.5,14.0,20.0
2018,7.239711458333329,24.1,13.8,15.0,20.0
2018,7.3198174999999965,0.0,29.0,20.0,24.0
2018,6.61869916666666,1.3,2.4,20.0,26.0
2018,6.838203229166664,2.0,20.4,18.0,22.0
2018,7.526952500000001,0.0,28.9,15.0,20.0
2018,7.077734895833331,0.0,18.7,15.0,22.0
2018,7.7223064583333345,0.0,31.5,13.0,18.0
2018,7.605682916666662,0.0,23.4,15.0,20.0
2018,7.338665937499996,0.0,32.3,14.0,21.0
2018,6.494812604166661,0.0,31.6,12.0,17.0
2018,6.890429270833328,3.0,31.0,14.0,17.0
2018,7.200444999999995,0.0,25.9,12.0,19.0
2018,7.666350729166665,24.1,31.6,18.0,32.0
2018,6.9497231249999984,0.5,31.6,15.0,31.0
2018,6.897104791666667,0.0,33.4,18.0,24.0
2018,7.904900729166663,47.0,33.0,12.0,24.0
2018,7.328063124999994,20.6,19.9,9.0,26.0
2018,7.2817285416666655,0.0,27.8,12.0,17.0
2018,7.331205729166659,0.0,33.5,12.0,16.0
2018,7.4433119791666655,0.0,16.8,12.0,17.0
2018,6.339116354166664,0.0,28.6,13.0,16.0
2018,6.3772051041666655,0.0,21.2,15.0,19.0
2018,7.732124166666666,0.0,26.8,15.0,21.0
2018,7.472764166666661,0.0,18.6,14.0,27.0
2018,7.819885520833336,0.0,28.9,15.0,19.0
2018,8.486644375,0.0,29.9,15.0,22.0
2018,7.886639479166664,0.0,25.2,17.0,19.0
2018,6.988598020833333,0.0,5.1,19.0,26.0
2018,8.708308854166663,0.0,33.9,13.0,18.0
2018,9.106674270833333,0.0,27.2,17.0,19.0
2018,8.271067500000003,0.0,33.4,17.0,23.0
2018,8.061380624999996,0.0,28.5,17.0,25.0
2018,6.78617447916666,67.1,16.5,16.0,19.0
2018,7.148611770833329,33.5,17.5,17.0,19.0
2018,7.307252187499995,0.0,20.5,16.0,21.0
2018,7.143311354166664,24.6,26.0,12.0,24.0
2018,7.513993333333338,34.5,32.5,11.0,18.0
2018,8.104966354166669,0.0,33.2,14.0,16.0
2018,7.336703437499996,0.0,29.8,14.0,19.0
2018,6.729432604166665,0.0,32.9,15.0,21.0
2018,7.197892604166662,0.0,22.7,20.0,23.0
2018,6.797757916666662,0.0,32.6,18.0,26.0
2018,7.766678437499999,0.0,29.2,20.0,30.0
2018,7.756468854166667,16.0,23.8,20.0,29.0
2018,7.702280625,14.5,31.9,14.0,20.0
2018,8.898166250000001,5.8,30.9,14.0,21.0
2018,8.860469687499998,71.9,33.2,16.0,22.0
2018,7.219882395833334,0.0,33.0,17.0,21.0
2018,6.921254687499999,0.0,25.8,12.0,22.0
2018,6.962484687499998,0.0,24.6,11.0,18.0
2018,5.998472395833331,0.0,26.7,12.0,18.0
2018,6.038722604166671,0.0,26.2,13.0,19.0
2018,7.492593229166666,0.0,28.2,14.0,18.0
2018,7.68932197916667,0.0,30.8,16.0,18.0
2018,7.930031354166665,0.0,32.1,15.0,19.0
2018,7.966745000000003,0.0,33.3,14.0,19.0
2018,8.432455416666665,1.5,16.1,14.0,20.0
2018,7.166084791666664,8.4,6.9,14.0,23.0
2018,6.688987604166667,24.4,29.5,10.0,20.0
2018,8.390636770833334,0.0,31.4,11.0,19.0
2018,8.463280729166668,0.0,25.0,13.0,21.0
2018,7.158231041666665,0.0,28.9,13.0,16.0
2018,5.724584583333339,1.3,30.5,13.0,16.0
2018,6.97760385416666,23.6,30.8,13.0,17.0
2018,6.739053437499996,0.0,10.5,12.0,17.0
2018,6.903387604166664,0.0,26.3,14.0,17.0
2018,7.228127395833333,0.0,31.6,13.0,17.0
2018,7.635330312500002,0.0,31.7,15.0,19.0
2018,6.496773645833329,0.5,32.0,13.0,19.0
2018,6.774984166666666,0.0,31.1,10.0,18.0
2018,8.773689999999997,10.2,13.0,9.0,16.0
2018,8.546526770833337,0.0,30.3,11.0,16.0
2018,8.881477708333334,0.0,24.0,13.0,17.0
2018,8.0721778125,1.0,31.9,14.0,17.0
2018,7.948092916666664,0.0,29.7,11.0,17.0
2018,7.949468020833332,0.0,22.6,11.0,18.0
2018,7.188272291666667,0.5,22.9,13.0,17.0
2018,7.5151717708333345,0.0,25.0,9.0,17.0
2018,7.770212604166669,0.0,24.7,7.0,14.0
2018,7.260523229166662,0.0,27.1,8.0,15.0
2018,6.598870312500001,0.0,26.7,8.0,15.0
2018,7.04749864583333,0.0,3.1,8.0,17.0
2018,7.846980520833331,0.0,18.4,10.0,17.0
2018,7.187683124999997,12.7,20.8,12.0,18.0
2018,6.8425236458333325,35.3,15.1,15.0,20.0
2018,7.248153958333328,0.0,22.5,14.0,16.0
2018,6.824066979166667,4.6,20.3,13.0,16.0
2018,7.487292499999998,0.0,5.1,9.0,15.0
2018,8.794304583333336,0.0,21.9,10.0,18.0
2018,8.550060625000004,0.0,29.0,12.0,19.0
2018,7.289189166666664,5.6,28.6,13.0,19.0
2018,7.5026078125,6.4,29.3,11.0,18.0
2018,7.7346755208333375,0.0,4.0,9.0,16.0
2018,8.011903020833333,0.0,17.2,10.0,17.0
2018,7.947308229166667,0.0,22.8,10.0,17.0
2018,8.672771458333331,0.0,20.6,10.0,15.0
2018,7.740763020833332,0.0,16.6,8.0,15.0
2018,6.9607178125,0.0,21.6,8.0,17.0
2018,6.713922395833329,0.0,24.1,9.0,17.0
2018,8.181930729166666,0.0,19.6,11.0,15.0
2018,9.01282677083333,0.0,7.5,12.0,17.0
2018,9.014397083333328,0.0,15.8,13.0,17.0
2018,7.845408854166668,0.0,22.5,10.0,19.0
2018,7.7570579166666676,3.6,19.6,11.0,17.0
2018,6.774393645833334,0.0,23.9,11.0,16.0
2018,6.963073749999997,4.6,19.8,11.0,16.0
2018,6.0719024999999975,0.0,8.2,13.0,17.0
2018,6.01241229166667,0.0,18.6,13.0,16.0
2018,6.497952604166668,0.0,18.0,11.0,14.0
2018,6.595531458333331,0.0,16.2,9.0,15.0
2018,7.38048489583333,0.0,7.2,11.0,16.0
2018,8.085332291666672,0.0,18.9,10.0,18.0
2018,8.296982812499996,0.0,18.6,10.0,16.0
2018,8.31563572916667,0.0,4.8,11.0,15.0
2018,8.2007784375,0.0,10.2,8.0,14.0
2018,6.630676249999996,0.0,15.9,9.0,16.0
2018,6.1255014583333285,0.0,16.1,10.0,15.0
2018,6.802863541666661,0.0,20.2,10.0,15.0
2018,7.006464375,0.0,21.5,11.0,19.0
2018,7.058100208333332,1.3,18.7,11.0,21.0
2018,7.5752511458333345,0.0,15.7,11.0,16.0
2018,7.381073750000002,0.0,10.2,11.0,18.0
2018,5.8938252083333325,0.0,19.1,7.0,13.0
2018,6.03420625,0.0,21.0,8.0,15.0
2018,6.76339895833333,0.0,13.0,19.0,24.0
2018,6.784014583333334,0.0,12.2,18.0,22.0
2018,5.748142500000001,0.0,14.2,18.0,23.0
2018,5.649387500000008,0.0,12.9,13.0,21.0
2018,6.803647604166667,0.0,14.9,13.0,18.0
2018,6.758883541666662,0.3,15.8,11.0,19.0
2018,7.251100624999995,35.3,13.7,11.0,17.0
2018,7.233233333333328,8.1,11.9,9.0,16.0
2018,7.21870416666667,0.0,11.9,9.0,14.0
2018,5.916993541666666,0.0,8.8,8.0,17.0
2018,5.80979322916667,0.0,15.3,9.0,17.0
2018,6.921450937499999,0.0,8.3,12.0,18.0
2018,6.762810416666663,0.0,7.3,16.0,18.0
2018,7.194358437499996,0.0,17.8,11.0,18.0
2018,7.410524479166664,0.0,15.3,10.0,14.0
2018,7.488666458333331,1.3,17.6,10.0,15.0
2018,6.655610833333331,0.0,4.2,16.0,21.0
2018,7.018244479166665,0.0,6.2,17.0,22.0
2018,7.294293541666665,0.0,0.4,18.0,24.0
2018,7.184934374999998,0.0,12.0,20.0,24.0
2018,6.805218749999998,0.0,11.9,20.0,25.0
2018,6.258225520833332,7.1,10.0,22.0,25.0
2018,7.850121666666667,0.0,3.5,19.0,25.0
2018,6.4663427083333325,0.0,1.4,19.0,22.0
2018,6.686043645833332,0.0,10.1,20.0,23.0
2018,6.761043645833329,0.0,6.5,21.0,23.0
2018,7.100508854166662,0.0,11.8,20.0,25.0
2018,5.623666666666671,0.0,11.5,20.0,25.0
2018,5.558483541666679,0.0,6.9,22.0,26.0
2018,7.05044458333333,0.0,11.1,21.0,32.0
2018,6.681724270833327,0.0,12.9,23.0,26.0
2018,6.62910625,0.0,13.4,22.0,25.0
2018,5.54493739583334,0.5,10.1,21.0,32.0
2018,5.570656354166675,0.0,10.7,20.0,24.0
2018,7.452148333333336,0.5,10.9,21.0,31.0
2018,6.823870833333331,0.0,7.9,20.0,22.0
2018,7.319818645833332,0.0,9.6,20.0,23.0
2018,7.212813958333332,0.0,5.9,22.0,24.0
2018,6.888074479166662,0.0,6.4,22.0,29.0
2018,5.5844005208333405,0.0,10.3,19.0,35.0
2018,5.644676041666672,0.0,10.8,19.0,23.0
2018,6.92321895833333,1.3,10.7,20.0,23.0
2018,6.991936354166665,2.0,11.5,21.0,25.0
2018,7.1158237499999935,0.0,11.3,21.0,25.0
2018,7.262879270833333,0.0,7.7,22.0,28.0
2018,6.888858854166661,0.0,8.0,19.0,29.0
2018,5.548079166666675,0.0,11.5,19.0,26.0
2018,5.4453951041666775,0.0,9.6,16.0,20.0
2018,7.024134062499996,0.0,10.3,23.0,27.0
2018,7.230289062500002,0.0,8.0,24.0,27.0
2018,6.733556458333333,0.0,3.4,23.0,28.0
2018,6.518764166666661,0.0,7.9,24.0,27.0
2018,6.254494999999995,0.0,9.8,20.0,29.0
2018,6.345988645833335,0.0,10.2,19.0,23.0
2018,7.1238738541666615,0.0,10.5,21.0,23.0
2018,6.764774583333331,0.0,10.1,22.0,27.0
2018,6.87923833333333,0.0,6.2,23.0,26.0
2018,6.990364270833328,0.0,9.9,22.0,25.0
2018,6.909474062499996,0.0,10.5,23.0,25.0
2018,5.750695000000004,0.0,10.4,23.0,28.0
2018,5.863785937500001,0.0,9.3,17.0,31.0
2018,7.026687604166664,4.3,7.1,17.0,21.0
2018,7.342395520833333,1.3,10.3,19.0,23.0
2018,6.742981145833331,0.0,10.2,22.0,30.0
2018,5.7726859375,0.0,4.7,20.0,23.0
2018,6.771646145833331,0.0,11.8,21.0,24.0
2018,6.848413229166661,5.6,7.8,20.0,24.0
2018,6.863532291666663,0.0,7.5,21.0,25.0
2018,6.840363749999995,0.0,5.5,21.0,27.0
2018,6.789119583333331,0.0,6.6,20.0,25.0
2018,5.717517604166673,0.0,11.5,18.0,26.0
2018,5.65704645833334,0.0,6.0,20.0,28.0
2018,6.836241354166664,0.0,7.3,20.0,24.0
2018,6.994291041666664,0.0,7.7,20.0,36.0
2018,7.467265624999999,0.0,9.2,21.0,25.0
2018,6.7382693749999945,0.0,6.6,22.0,28.0
2018,6.2586188541666665,0.0,10.7,22.0,26.0
2018,5.712410416666674,0.0,9.9,22.0,28.0
2018,5.641336458333336,0.0,8.8,23.0,27.0
2018,6.8411496875,0.0,7.6,23.0,30.0
2018,6.691665729166669,12.4,8.6,19.0,28.0
2018,5.842916666666674,1.0,13.4,20.0,22.0
2018,5.838385625000004,0.0,13.6,19.0,23.0
2018,6.92774854166667,0.0,13.0,18.0,22.0
2018,6.8573953125000005,0.0,8.3,20.0,22.0
2018,6.347593854166665,0.0,11.8,19.0,24.0
2018,6.682798854166666,0.0,7.2,21.0,23.0
2018,6.802021354166668,0.0,5.9,21.0,23.0
2018,5.768031354166664,0.0,9.1,21.0,23.0
2018,5.787736979166674,0.0,4.5,21.0,24.0
2018,7.157916874999998,0.0,11.4,21.0,24.0
2018,7.066478854166662,0.0,10.0,21.0,28.0
2018,6.925383020833333,0.0,11.7,19.0,32.0
2018,6.9858818750000005,0.0,2.9,21.0,22.0
2018,6.7989365625,0.0,2.8,20.0,22.0
2018,5.738525833333341,0.0,5.6,19.0,24.0
2018,11.28631625,0.0,29.4,19.4,23.3
2018,10.610816979166666,7.4,23.4,17.8,29.4
2018,10.600217604166668,6.4,17.2,12.8,30.6
2018,11.219367708333335,5.1,26.3,8.3,15.9
2018,10.254689895833335,0.0,22.1,10.0,17.8
2018,8.733977395833334,0.0,26.9,13.3,19.4
2018,7.5853378125,0.0,27.6,13.3,23.9
2018,10.0797975,0.0,27.3,15.6,25.0
2018,10.40987333333333,0.0,3.7,16.7,25.3
2018,9.82458145833333,0.5,19.6,16.1,26.7
2018,9.35980947916667,3.0,17.8,16.7,27.8
2018,7.674220208333335,0.0,20.1,13.9,30.6
2018,7.6786690624999965,0.0,26.5,13.3,20.6
2018,8.51656739583333,0.0,25.8,12.8,23.9
2018,8.591940937499997,0.0,25.5,8.9,24.4
2018,8.077175624999999,0.0,25.0,12.2,28.9
2019,26.5758653125,0.0,7.3,16.0,18.0
2019,27.88318416666667,0.0,15.9,9.0,16.0
2019,27.1387521875,0.0,10.2,8.0,14.0
2019,23.326090833333325,0.0,4.8,11.0,15.0
2019,24.092965312499988,0.0,18.6,10.0,16.0
2019,26.345237500000007,0.0,18.9,10.0,18.0
2019,28.076771875,0.0,7.2,11.0,16.0
2019,29.285380312500006,0.0,16.2,9.0,15.0
2019,27.31190468750001,0.0,18.0,11.0,14.0
2019,26.846087187500004,1.3,17.6,10.0,15.0
2019,23.19544979166667,0.0,15.3,10.0,14.0
2019,24.517728333333327,0.0,17.8,11.0,18.0
2019,27.969669375,0.0,16.1,10.0,15.0
2019,28.306123125,0.0,8.3,12.0,18.0
2019,28.03809104166667,0.0,15.3,9.0,17.0
2019,27.731925416666662,0.0,8.8,8.0,17.0
2019,27.38944947916666,0.0,11.9,9.0,14.0
2019,23.22664989583332,8.1,11.9,9.0,16.0
2019,23.842449062499995,35.3,13.7,11.0,17.0
2019,26.47204614583335,0.3,15.8,11.0,19.0
2019,26.74956666666668,0.0,14.9,13.0,18.0
2019,30.94794499999999,0.0,12.9,13.0,21.0
2019,32.58441885416668,0.0,14.2,18.0,23.0
2019,30.276861875000005,0.0,12.2,18.0,22.0
2019,30.661302812500008,0.0,16.6,8.0,15.0
2019,29.653216770833325,0.0,18.6,13.0,16.0
2019,33.71146822916667,0.0,8.2,13.0,17.0
2019,31.55005927083333,4.6,19.8,11.0,16.0
2019,33.00735916666668,0.0,23.9,11.0,16.0
2019,34.31066208333331,3.6,19.6,11.0,17.0
2019,28.90075656250001,0.0,22.5,10.0,19.0
2019,29.10419864583336,0.0,15.8,13.0,17.0
2019,30.813290625,0.0,7.5,12.0,17.0
2019,31.06161708333332,0.0,19.6,11.0,15.0
2019,28.5861975,0.0,24.1,9.0,17.0
2019,28.688921875,0.0,21.6,8.0,17.0
2019,25.59040447916666,0.0,13.0,19.0,24.0
2019,25.57836322916666,0.0,20.6,10.0,15.0
2019,25.44972864583333,0.0,22.8,10.0,17.0
2019,28.008714270833327,0.0,17.2,10.0,17.0
2019,28.76445947916668,0.0,4.0,9.0,16.0
2019,27.503303020833343,0.0,21.0,8.0,15.0
2019,29.044169375,0.0,19.1,7.0,13.0
2019,29.68679031249999,0.0,10.2,11.0,18.0
2019,25.99582895833333,0.0,15.7,11.0,16.0
2019,25.07824291666665,1.3,18.7,11.0,21.0
2019,26.96468614583332,0.0,21.5,11.0,19.0
2019,26.95008854166667,0.0,20.2,10.0,15.0
2019,24.21229291666667,4.3,7.1,17.0,21.0
2019,29.201995833333346,0.0,10.8,19.0,23.0
2019,28.976294687499987,0.0,10.3,19.0,35.0
2019,27.3480321875,0.0,6.4,22.0,29.0
2019,28.29170843749999,0.0,5.9,22.0,24.0
2019,25.705353958333347,0.0,9.6,20.0,23.0
2019,29.11843010416666,0.0,7.9,20.0,22.0
2019,28.04757906250001,0.5,10.9,21.0,31.0
2019,26.82838916666668,0.0,10.7,20.0,24.0
2019,26.73113885416669,0.5,10.1,21.0,32.0
2019,23.92692770833333,0.0,10.2,22.0,30.0
2019,23.484829791666662,1.3,10.3,19.0,23.0
2019,28.974652187499995,1.3,10.7,20.0,23.0
2019,27.53359187500001,0.0,9.3,17.0,31.0
2019,29.06697614583334,0.0,10.4,23.0,28.0
2019,30.9473984375,0.0,10.5,23.0,25.0
2019,29.05311072916668,0.0,9.9,22.0,25.0
2019,29.68003874999999,0.0,6.2,23.0,26.0
2019,24.50331458333334,0.0,10.1,22.0,27.0
2019,25.03116916666666,0.0,10.5,21.0,23.0
2019,28.167455104166667,0.0,10.2,19.0,23.0
2019,28.59130645833333,0.0,9.8,20.0,29.0
2019,27.35733718750002,0.0,7.9,24.0,27.0
2019,27.898145208333343,0.0,3.4,23.0,28.0
2019,28.32838343750001,0.0,11.9,20.0,25.0
2019,29.76743677083334,0.0,13.4,22.0,25.0
2019,34.348613645833346,0.0,12.9,23.0,26.0
2019,29.7608671875,0.0,11.1,21.0,32.0
2019,27.99247593749999,0.0,6.9,22.0,26.0
2019,27.12652614583334,0.0,11.5,20.0,25.0
2019,26.711980312500003,0.0,11.8,20.0,25.0
2019,23.5167596875,0.0,6.5,21.0,23.0
2019,24.09698031250001,0.0,10.1,20.0,23.0
2019,26.7380715625,0.0,1.4,19.0,22.0
2019,27.2511459375,0.0,3.5,19.0,25.0
2019,27.095690416666667,7.1,10.0,22.0,25.0
2019,24.853271666666675,0.5,22.9,13.0,17.0
2019,27.19075229166667,0.0,12.0,20.0,24.0
2019,23.93021302083333,0.0,0.4,18.0,24.0
2019,25.6570025,0.0,6.2,17.0,22.0
2019,27.922777395833325,0.0,4.2,16.0,21.0
2019,28.33093760416669,0.0,9.6,16.0,20.0
2019,27.799070208333323,0.0,11.5,19.0,26.0
2019,27.30369458333334,0.0,8.0,19.0,29.0
2019,27.715686666666667,0.0,7.7,22.0,28.0
2019,24.72627979166667,0.0,11.3,21.0,25.0
2019,26.01097197916665,2.0,11.5,21.0,25.0
2019,30.250222395833344,0.0,32.9,15.0,21.0
2019,27.523922395833345,0.0,33.5,12.0,16.0
2019,27.80034708333334,0.0,27.8,12.0,17.0
2019,31.31724166666665,20.6,19.9,9.0,26.0
2019,31.49240291666665,47.0,33.0,12.0,24.0
2019,30.394365208333312,0.0,33.4,18.0,24.0
2019,29.135580625000006,0.5,31.6,15.0,31.0
2019,28.184240937500004,24.1,31.6,18.0,32.0
2019,24.37650604166669,16.0,23.8,20.0,29.0
2019,25.30011239583333,0.0,29.2,20.0,30.0
2019,28.532920208333337,0.0,32.6,18.0,26.0
2019,30.290728020833328,0.0,22.7,20.0,23.0
2019,33.13544406250001,0.0,16.8,12.0,17.0
2019,33.60162729166665,0.0,29.8,14.0,19.0
2019,34.87646666666667,0.0,33.2,14.0,16.0
2019,27.85672624999997,34.5,32.5,11.0,18.0
2019,27.278515312500005,24.6,26.0,12.0,24.0
2019,29.977812187500017,0.0,20.5,16.0,21.0
2019,30.33397125000003,33.5,17.5,17.0,19.0
2019,31.645303020833325,67.1,16.5,16.0,19.0
2019,35.87159802083334,0.0,28.5,17.0,25.0
2019,31.758062604166668,0.0,33.4,17.0,23.0
2019,25.73290510416668,0.0,27.2,17.0,19.0
2019,30.6541871875,0.0,33.9,13.0,18.0
2019,26.20310208333333,8.9,20.5,14.0,20.0
2019,27.85344291666665,3.0,31.0,14.0,17.0
2019,28.34151989583333,0.0,31.6,12.0,17.0
2019,30.61495895833333,0.0,32.3,14.0,21.0
2019,27.55202041666668,0.0,23.4,15.0,20.0
2019,26.747924375,0.0,31.5,13.0,18.0
2019,29.863956979166662,0.0,18.7,15.0,22.0
2019,30.41042114583334,0.0,28.9,15.0,20.0
2019,29.865416875,2.0,20.4,18.0,22.0
2019,29.186487395833336,1.3,2.4,20.0,26.0
2019,28.31707093749998,0.0,29.0,20.0,24.0
2019,25.614306770833338,24.1,13.8,15.0,20.0
2019,35.950237291666646,0.0,31.4,11.0,19.0
2019,28.7418346875,6.1,28.1,13.0,20.0
2019,31.646945937499986,6.6,23.0,13.0,18.0
2019,30.52847135416666,1.3,9.0,14.0,35.0
2019,34.347701458333326,0.0,5.1,19.0,26.0
2019,32.496291562500005,0.0,25.2,17.0,19.0
2019,27.76914687500002,0.0,29.9,15.0,22.0
2019,27.12579708333333,0.0,28.9,15.0,19.0
2019,30.32959218750001,0.0,18.6,14.0,27.0
2019,29.035411145833333,0.0,26.8,15.0,21.0
2019,33.608377812499995,0.0,21.2,15.0,19.0
2019,33.302211770833324,0.0,28.6,13.0,16.0
2019,32.08156197916667,0.0,21.9,10.0,18.0
2019,33.06647375000001,0.0,31.7,15.0,19.0
2019,27.1433121875,0.0,31.6,13.0,17.0
2019,30.157168125,0.0,26.3,14.0,17.0
2019,30.32065083333332,0.0,10.5,12.0,17.0
2019,29.93310895833336,23.6,30.8,13.0,17.0
2019,32.19669385416666,1.3,30.5,13.0,16.0
