year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2011,Date_01FEB2012,Date_01JAN2012,Date_01NOV2011,Date_01OCT2011,Date_02APR2012,Date_02DEC2011,Date_02FEB2012,Date_02JAN2012,Date_02MAR2012,Date_02NOV2011,Date_03APR2012,Date_03DEC2011,Date_03FEB2012,Date_03JAN2012,Date_03MAR2012,Date_03NOV2011,Date_03OCT2011,Date_04APR2012,Date_04DEC2011,Date_04FEB2012,Date_04JAN2012,Date_04MAR2012,Date_04NOV2011,Date_04OCT2011,Date_05APR2012,Date_05DEC2011,Date_05FEB2012,Date_05JAN2012,Date_05MAR2012,Date_05NOV2011,Date_05OCT2011,Date_06APR2012,Date_06DEC2011,Date_06FEB2012,Date_06JAN2012,Date_06MAR2012,Date_06NOV2011,Date_06OCT2011,Date_07APR2012,Date_07DEC2011,Date_07FEB2012,Date_07JAN2012,Date_07NOV2011,Date_07OCT2011,Date_08APR2012,Date_08DEC2011,Date_08FEB2012,Date_08JAN2012,Date_08MAR2012,Date_08NOV2011,Date_08OCT2011,Date_09APR2012,Date_09DEC2011,Date_09FEB2012,Date_09JAN2012,Date_09MAR2012,Date_09NOV2011,Date_09OCT2011,Date_10APR2012,Date_10DEC2011,Date_10FEB2012,Date_10JAN2012,Date_10MAR2012,Date_10NOV2011,Date_10OCT2011,Date_11APR2012,Date_11DEC2011,Date_11FEB2012,Date_11JAN2012,Date_11MAR2012,Date_11NOV2011,Date_11OCT2011,Date_12APR2012,Date_12DEC2011,Date_12FEB2012,Date_12JAN2012,Date_12MAR2012,Date_12NOV2011,Date_12OCT2011,Date_13APR2012,Date_13DEC2011,Date_13FEB2012,Date_13JAN2012,Date_13MAR2012,Date_13NOV2011,Date_13OCT2011,Date_14APR2012,Date_14DEC2011,Date_14FEB2012,Date_14JAN2012,Date_14MAR2012,Date_14NOV2011,Date_14OCT2011,Date_15APR2012,Date_15DEC2011,Date_15FEB2012,Date_15JAN2012,Date_15MAR2012,Date_15NOV2011,Date_15OCT2011,Date_16APR2012,Date_16DEC2011,Date_16FEB2012,Date_16JAN2012,Date_16MAR2012,Date_16NOV2011,Date_16OCT2011,Date_17APR2012,Date_17FEB2012,Date_17JAN2012,Date_17MAR2012,Date_17NOV2011,Date_17OCT2011,Date_18APR2012,Date_18FEB2012,Date_18JAN2012,Date_18MAR2012,Date_18NOV2011,Date_18OCT2011,Date_19DEC2011,Date_19FEB2012,Date_19JAN2012,Date_19MAR2012,Date_19NOV2011,Date_19OCT2011,Date_20APR2012,Date_20DEC2011,Date_20FEB2012,Date_20JAN2012,Date_20MAR2012,Date_20NOV2011,Date_20OCT2011,Date_21APR2012,Date_21DEC2011,Date_21FEB2012,Date_21JAN2012,Date_21MAR2012,Date_21NOV2011,Date_21OCT2011,Date_22APR2012,Date_22DEC2011,Date_22FEB2012,Date_22JAN2012,Date_22MAR2012,Date_22NOV2011,Date_22OCT2011,Date_23APR2012,Date_23DEC2011,Date_23FEB2012,Date_23JAN2012,Date_23MAR2012,Date_23NOV2011,Date_23OCT2011,Date_24APR2012,Date_24DEC2011,Date_24FEB2012,Date_24JAN2012,Date_24MAR2012,Date_24NOV2011,Date_24OCT2011,Date_24SEP2011,Date_25APR2012,Date_25DEC2011,Date_25FEB2012,Date_25JAN2012,Date_25MAR2012,Date_25NOV2011,Date_25OCT2011,Date_25SEP2011,Date_26APR2012,Date_26DEC2011,Date_26FEB2012,Date_26JAN2012,Date_26MAR2012,Date_26NOV2011,Date_26OCT2011,Date_26SEP2011,Date_27APR2012,Date_27DEC2011,Date_27FEB2012,Date_27JAN2012,Date_27MAR2012,Date_27NOV2011,Date_27OCT2011,Date_27SEP2011,Date_28APR2012,Date_28DEC2011,Date_28FEB2012,Date_28JAN2012,Date_28MAR2012,Date_28OCT2011,Date_28SEP2011,Date_29APR2012,Date_29DEC2011,Date_29FEB2012,Date_29JAN2012,Date_29NOV2011,Date_29OCT2011,Date_29SEP2011,Date_30APR2012,Date_30DEC2011,Date_30JAN2012,Date_30MAR2012,Date_30NOV2011,Date_30OCT2011,Date_30SEP2011,Date_31DEC2011,Date_31JAN2012,Date_31MAR2012,Date_31OCT2011
2012,3.85814,3.94388,3.82385,3.85814,3.87529,3.70382,3.56664,3.4809,3.4809,3.39517,3.24084,3.24084,3.01793,3.01793,2.89789,2.88075,2.84645,3.00078,3.00078,3.01793,3.03507,3.17225,3.1894,3.29228,3.68667,3.70382,3.97817,4.16679,4.76695,4.86983,5.0756,5.50428,5.74435,5.93297,6.13873,6.3445,7.04754,7.13328,7.11613,6.96181,6.9961,6.96181,6.92751,6.79033,6.91036,6.92751,6.87607,6.91036,6.97895,6.94466,7.03039,7.08184,7.04754,7.13328,7.03039,6.97895,7.03039,6.97895,6.84177,6.65315,6.84177,6.87607,6.6703,6.63601,6.68745,6.6703,6.63601,6.68745,6.73889,6.80748,6.72174,6.7046,6.10444,5.98441,5.53858,5.4014,5.22993,5.33281,5.00701,5.09275,5.05845,5.09275,5.04131,4.86983,4.81839,4.86983,4.69836,4.62977,4.54404,4.37256,4.30397,4.37256,3.94388,3.85814,3.75526,3.82385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3.68667,3.70382,3.70382,3.70382,3.78955,3.70382,3.66952,3.4809,3.4809,3.39517,3.39517,3.24084,3.06937,3.01793,2.93219,2.77786,2.8636,2.94934,3.01793,3.01793,3.01793,3.01793,3.10366,3.13796,3.54949,3.78955,3.99532,4.04676,4.57833,4.95557,5.14419,5.19563,5.62432,5.88152,5.98441,3.96103,3.82385,3.85814,3.85814,3.85814,4.08106,3.92673,3.94388,4.06391,4.71551,4.71551,4.64692,4.54404,4.86983,5.57287,5.57287,5.60717,5.59002,5.59002,5.46999,5.52143,5.4014,5.48714,5.59002,6.10444,6.85892,6.80748,6.77318,6.7046,6.7046,6.80748,6.65315,6.77318,7.01325,6.94466,7.01325,7.11613,7.11613,7.16757,6.96181,7.16757,7.18472,7.20187,7.06469,6.9961,6.94466,6.84177,6.65315,6.72174,6.12159,5.62432,5.14419,4.88698,4.71551,4.62977,4.40686,4.33827,4.16679,4.16679,3.97817,3.78955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3.73811,3.78955,3.68667,3.70382,3.75526,3.56664,3.39517,3.32658,3.32658,3.17225,3.17225,3.17225,3.13796,2.88075,2.8636,2.8636,2.8636,2.89789,2.89789,3.08651,3.08651,3.08651,3.1551,3.32658,3.58379,3.72096,3.96103,4.1325,4.57833,4.85269,5.0756,5.26422,5.60717,5.74435,5.98441,6.27591,6.79033,6.85892,6.77318,6.80748,6.92751,6.72174,6.77318,6.92751,6.9961,7.11613,6.94466,6.91036,6.94466,7.03039,7.11613,7.04754,7.18472,6.9961,6.94466,6.96181,7.01325,7.11613,6.94466,6.96181,6.9961,6.94466,6.92751,6.82463,6.85892,6.94466,6.73889,6.72174,6.89322,6.94466,6.75604,6.72174,5.96726,5.98441,5.67576,5.4357,5.4357,5.41855,5.31566,5.17849,5.09275,5.02416,4.93842,4.7841,4.81839,4.71551,4.47545,4.47545,4.424,4.40686,4.25253,4.16679,3.97817,3.89244,3.78955,3.78955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3.72096,3.68667,3.70382,3.68667,3.72096,3.63523,3.49805,3.39517,3.34372,3.25799,3.17225,3.17225,3.08651,3.03507,2.93219,2.93219,2.93219,2.93219,2.93219,2.93219,2.93219,2.94934,2.93219,2.98363,3.20655,3.32658,3.53234,3.63523,3.97817,4.09821,4.33827,4.54404,5.09275,5.36711,5.71005,6.0187,6.36165,6.48168,6.41309,6.51598,6.63601,6.63601,6.56742,6.56742,6.75604,6.82463,6.84177,6.89322,6.87607,6.89322,6.72174,6.72174,6.72174,6.68745,6.72174,6.72174,6.80748,6.79033,6.77318,6.79033,6.79033,6.85892,6.79033,6.77318,6.63601,6.61886,6.79033,6.73889,6.73889,6.79033,6.77318,6.72174,5.86438,5.84723,5.34996,5.21278,5.21278,5.21278,5.02416,5.02416,5.02416,5.02416,4.88698,4.85269,4.80124,4.69836,4.57833,4.47545,4.37256,4.32112,4.1325,4.16679,3.841,3.99532,3.85814,3.77241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3.77241,3.85814,3.78955,3.77241,3.73811,3.63523,3.58379,3.39517,3.39517,3.17225,3.17225,3.17225,3.03507,3.05222,2.93219,2.93219,2.93219,2.93219,2.93219,2.93219,2.93219,2.93219,2.93219,2.94934,3.1551,3.27513,3.25799,3.37802,3.73811,3.85814,4.02962,4.16679,4.49259,4.73266,4.7841,4.93842,5.28137,5.36711,5.65861,6.10444,6.25877,6.31021,6.3788,6.48168,6.44739,6.3445,6.41309,6.48168,6.51598,6.3445,6.43024,6.27591,6.48168,6.44739,6.31021,6.46453,6.41309,6.46453,6.44739,6.53312,6.48168,6.48168,6.46453,6.53312,6.48168,6.48168,6.31021,6.25877,5.64146,5.64146,5.28137,5.09275,4.95557,4.86983,4.7498,4.83554,4.86983,4.88698,4.86983,4.86983,4.86983,4.86983,4.66407,4.62977,4.62977,4.424,4.25253,4.20109,4.23538,4.25253,4.16679,3.841,3.75526,3.77241,3.63523,3.61808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3.68667,3.841,3.63523,3.77241,3.82385,3.63523,3.46376,3.39517,3.39517,3.39517,3.34372,3.17225,3.17225,3.03507,2.93219,2.84645,2.93219,2.93219,2.93219,3.00078,3.17225,3.17225,3.25799,3.39517,3.54949,3.8067,3.97817,4.09821,4.66407,5.05845,5.33281,5.55573,5.77864,6.03585,6.15588,6.32735,6.84177,6.84177,6.82463,6.80748,6.94466,6.94466,6.84177,6.80748,6.75604,7.04754,7.01325,6.97895,7.03039,7.03039,6.97895,6.97895,6.9961,7.03039,6.92751,6.89322,6.87607,6.89322,6.89322,6.87607,6.87607,6.87607,6.80748,6.79033,6.82463,6.87607,6.87607,6.77318,6.84177,6.87607,6.73889,6.63601,5.79579,5.83008,6.07015,6.79033,6.72174,6.75604,6.80748,6.56742,6.48168,6.3788,6.27591,6.17303,6.0187,5.93297,5.6929,5.57287,5.77864,5.86438,5.59002,5.46999,5.33281,5.29852,5.19563,4.97272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,5.12704,5.17849,5.05845,5.17849,5.29852,5.02416,4.86983,4.71551,4.57833,4.47545,4.26968,4.25253,3.89244,3.78955,3.78955,3.78955,3.78955,3.78955,3.78955,3.78955,3.90959,4.01247,4.04676,4.23538,4.71551,4.97272,5.28137,5.41855,6.00156,6.44739,6.49883,6.65315,7.03039,7.18472,7.35619,7.59626,7.87061,7.95635,8.04209,8.14497,8.12782,8.11067,7.95635,7.75058,7.92205,7.9392,7.85346,7.9735,7.99064,8.02494,7.95635,7.80202,8.02494,8.02494,7.90491,7.92205,8.00779,8.00779,7.87061,7.83632,7.83632,7.66484,7.6477,7.78488,7.83632,7.87061,7.87061,7.88776,8.05923,8.12782,8.05923,7.90491,7.23616,7.3219,6.96181,7.59626,7.57911,7.59626,7.6134,7.44193,7.30475,7.11613,6.87607,6.85892,6.72174,6.63601,6.63601,6.48168,6.32735,6.58456,6.60171,6.32735,5.95011,5.95011,6.10444,5.83008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,5.74435,5.71005,5.65861,5.84723,5.91582,5.65861,5.48714,5.26422,4.86983,4.76695,4.76695,4.62977,4.40686,4.32112,4.16679,4.16679,4.26968,4.18394,4.16679,4.16679,4.424,4.62977,4.62977,4.83554,5.4014,5.89867,6.07015,6.29306,6.79033,7.20187,7.25331,7.59626,7.92205,8.04209,8.33359,8.29929,8.5908,8.60795,8.76227,8.79657,8.89945,8.86516,8.57365,8.52221,8.65939,8.71083,8.71083,8.72798,8.81371,8.9166,8.74512,8.65939,8.76227,8.72798,8.67654,8.5565,8.62509,8.67654,8.52221,8.43647,8.47077,8.53936,8.48791,8.48791,8.71083,8.72798,8.74512,8.89945,8.96804,9.05378,8.95089,8.96804,8.265,8.29929,7.81917,7.66484,7.6477,7.71629,7.54481,7.52767,7.42478,7.30475,7.25331,7.16757,6.9961,6.61886,6.77318,6.55027,6.41309,6.61886,6.72174,6.48168,5.95011,6.00156,6.12159,5.83008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,5.84723,5.77864,5.55573,5.6929,5.79579,5.57287,5.31566,5.17849,4.95557,4.7841,4.86983,4.66407,4.424,4.23538,4.16679,4.09821,4.11535,4.32112,4.1325,4.11535,4.424,4.56118,4.68121,4.7841,5.31566,5.4014,5.76149,5.93297,6.41309,6.94466,7.23616,7.37334,7.68199,7.95635,8.02494,8.33359,8.72798,8.52221,8.71083,8.71083,8.81371,8.8823,8.83086,8.84801,8.96804,8.95089,8.86516,8.77942,8.8823,8.96804,8.83086,8.74512,8.74512,8.8823,8.62509,8.65939,8.77942,8.74512,8.62509,8.5565,8.67654,8.62509,8.57365,8.65939,8.69368,8.72798,8.72798,8.93374,8.95089,8.95089,8.86516,8.89945,8.77942,9.10522,9.00233,9.10522,9.2424,9.34528,9.34528,9.37957,9.29384,9.29384,9.05378,8.79657,7.99064,7.59626,7.08184,6.77318,6.53312,6.61886,6.44739,6.20732,6.10444,6.24162,6.10444,5.76149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,5.89867,5.86438,5.6929,5.71005,5.74435,5.59002,5.34996,5.1099,5.02416,4.71551,4.66407,4.424,4.38971,4.25253,4.21824,4.08106,4.06391,4.25253,4.18394,4.04676,4.23538,4.30397,4.47545,4.73266,5.21278,5.57287,5.96726,6.12159,6.61886,6.9961,7.27046,7.44193,7.95635,8.24785,8.12782,8.5565,9.08807,9.10522,9.10522,9.17381,9.13951,9.08807,9.10522,9.10522,9.10522,9.08807,8.9166,8.84801,9.05378,9.10522,9.01948,9.00233,9.08807,9.07092,8.95089,8.93374,9.08807,9.13951,9.12237,9.08807,8.98519,8.95089,8.89945,8.95089,8.95089,8.98519,8.96804,9.19095,9.22525,9.27669,9.19095,9.19095,8.53936,8.60795,8.23071,9.00233,11.02572,10.37412,10.1512,9.99688,9.73967,9.55105,9.29384,9.08807,8.9166,8.67654,8.43647,8.33359,8.31644,8.52221,8.45362,8.24785,7.83632,7.76773,7.76773,7.63055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,7.57911,7.52767,7.42478,7.52767,7.47622,7.49337,7.23616,7.03039,6.84177,6.63601,6.55027,6.32735,6.17303,6.10444,5.96726,5.86438,6.61886,6.29306,5.86438,5.86438,6.0187,6.053,6.10444,6.25877,6.55027,6.63601,6.85892,7.01325,7.44193,7.9735,8.17926,8.38503,8.86516,9.22525,9.67108,9.87685,10.35697,10.49415,10.64848,10.78565,11.02572,11.09431,11.02572,10.8028,10.92283,10.85424,10.59703,10.69992,10.90568,10.8028,10.59703,10.63133,10.73421,10.69992,10.61418,10.49415,10.45985,10.73421,10.64848,10.61418,10.61418,10.61418,10.42556,10.44271,10.69992,10.61418,10.71706,10.8028,10.81995,10.8371,10.56274,10.49415,9.75682,9.68823,9.32813,9.10522,8.86516,9.03663,9.03663,9.01948,8.76227,8.38503,8.50506,8.41933,8.38503,8.17926,7.99064,7.88776,7.71629,8.24785,8.00779,7.81917,7.54481,7.66484,7.59626,7.39049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
