Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61093,2016,4,21,14.4,476
61093,2016,4,22,14.5,477
61093,2016,4,23,8.3,478
61093,2016,4,24,14.9,479
61093,2016,4,25,14.5,480
61093,2016,4,26,15.9,481
61093,2016,4,27,14.6,482
61093,2016,4,28,14.3,483
61093,2016,4,29,12.0,484
61093,2016,4,30,6.8,485
61093,2016,5,1,8.2,486
61093,2016,5,2,13.4,487
61093,2016,5,3,15.6,488
61093,2016,5,4,15.7,489
61093,2016,5,5,15.6,490
61093,2016,5,6,15.4,491
61093,2016,5,7,14.8,492
61093,2016,5,8,5.4,493
61093,2016,5,9,4.6,494
61093,2016,5,10,15.1,495
61093,2016,5,11,14.1,496
61093,2016,5,12,14.5,497
61093,2016,5,13,14.8,498
61093,2016,5,14,14.7,499
61093,2016,5,15,10.7,500
61093,2016,5,16,11.3,501
61093,2016,5,17,12.4,502
61093,2016,5,18,10.0,503
61093,2016,5,19,12.4,504
61093,2016,5,20,12.3,505
61093,2016,5,21,9.2,506
61093,2016,5,22,12.2,507
61093,2016,5,23,11.9,508
61093,2016,5,24,11.9,509
61093,2016,5,25,10.9,510
61093,2016,5,26,6.6,511
61093,2016,5,27,11.8,512
61093,2016,5,28,6.8,513
61093,2016,5,29,11.7,514
61093,2016,5,30,11.7,515
61093,2016,5,31,10.3,516
61093,2016,6,1,8.5,517
61093,2016,6,2,9.9,518
61093,2016,6,3,8.6,519
61093,2016,6,4,3.8,520
61093,2016,6,5,2.7,521
61093,2016,6,6,9.1,522
61093,2016,6,7,10.5,523
61093,2016,6,8,11.3,524
61093,2016,6,9,8.2,525
61093,2016,6,10,10.9,526
61093,2016,6,11,10.8,527
61093,2016,6,12,9.7,528
61093,2016,6,13,9.8,529
61093,2016,6,14,11.2,530
61093,2016,6,15,10.5,531
61093,2016,6,16,11.1,532
61093,2016,6,17,6.7,533
61093,2016,6,18,8.4,534
61093,2016,6,19,2.8,535
61093,2016,6,20,8.8,536
61093,2016,6,21,9.0,537
61093,2016,6,22,10.3,538
61093,2016,6,23,10.5,539
61093,2016,6,24,8.4,540
61093,2016,6,25,11.2,541
61093,2016,6,26,9.0,542
61093,2016,6,27,7.9,543
61093,2016,6,28,11.2,544
61093,2016,6,29,11.3,545
61093,2016,6,30,9.4,546
61093,2016,7,1,11.1,547
61093,2016,7,2,11.4,548
61093,2016,7,3,11.4,549
61093,2016,7,4,10.9,550
61093,2016,7,5,9.7,551
61093,2016,7,6,11.2,552
61093,2016,7,7,6.3,553
61093,2016,7,8,4.9,554
61093,2016,7,9,9.9,555
61093,2016,7,10,9.6,556
61093,2016,7,11,8.7,557
61093,2016,7,12,10.8,558
61093,2016,7,13,11.9,559
61093,2016,7,14,11.9,560
61093,2016,7,15,14.8,561
61093,2016,7,16,8.8,562
61093,2016,7,17,7.9,563
61093,2016,7,18,12.2,564
61093,2016,7,19,8.4,565
61093,2016,7,20,3.0,566
61093,2016,7,21,6.7,567
61093,2016,7,22,11.3,568
61093,2016,7,23,12.7,569
61093,2016,7,24,7.9,570
61093,2016,7,25,12.9,571
61093,2016,7,26,12.8,572
61093,2016,7,27,13.0,573
61093,2016,7,28,13.1,574
61093,2016,7,29,13.3,575
61093,2016,7,30,11.8,576
61093,2016,7,31,9.5,577
61093,2016,8,1,8.3,578
61093,2016,8,2,7.1,579
61093,2016,8,3,7.0,580
61093,2016,8,4,8.9,581
61093,2016,8,5,9.7,582
61093,2016,8,6,8.6,583
61093,2016,8,7,10.2,584
61093,2016,8,8,14.3,585
61093,2016,8,9,13.0,586
61093,2016,8,10,14.3,587
61093,2016,8,11,14.6,588
61093,2016,8,12,14.5,589
61093,2016,8,13,15.0,590
61093,2016,8,14,13.8,591
61093,2016,8,15,14.4,592
61093,2016,8,16,15.3,593
61093,2016,8,17,15.5,594
61093,2016,8,18,15.5,595
61093,2016,8,19,14.1,596
61093,2016,8,20,15.0,597
61093,2016,8,21,16.0,598
61093,2016,8,22,5.5,599
61093,2016,8,23,12.9,600
61093,2016,8,24,3.2,601
61093,2016,8,25,13.9,602
61093,2016,8,26,12.8,603
61093,2016,8,27,16.1,604
61093,2016,8,28,17.1,605
61093,2016,8,29,13.3,606
61093,2016,8,30,14.7,607
61093,2016,8,31,10.1,608
61093,2016,9,1,15.9,609
61093,2016,9,2,4.5,610
61093,2016,9,3,17.7,611
61093,2016,9,4,16.8,612
61093,2016,9,5,18.4,613
61093,2016,9,6,18.5,614
61093,2016,9,7,18.0,615
61093,2016,9,8,11.5,616
61093,2016,9,9,18.3,617
61093,2016,9,10,18.0,618
61093,2016,9,11,18.3,619
61093,2016,9,12,18.0,620
61093,2016,9,13,10.5,621
61093,2016,9,14,8.8,622
61093,2016,9,15,15.7,623
61093,2016,9,16,16.7,624
61093,2016,9,17,16.7,625
61093,2016,9,18,4.0,626
61093,2016,9,19,20.5,627
61093,2016,9,20,18.7,628
61093,2016,9,21,9.4,629
61093,2016,9,22,16.5,630
61093,2016,9,23,13.2,631
61093,2016,9,24,20.3,632
61093,2016,9,25,11.4,633
61093,2016,9,26,22.0,634
61093,2016,9,27,19.9,635
61093,2016,9,28,22.1,636
61093,2016,9,29,12.2,637
61093,2016,9,30,17.9,638
61093,2016,10,1,22.0,639
61093,2016,10,2,23.2,640
61093,2016,10,3,15.2,641
61093,2016,10,4,23.6,642
61093,2016,10,5,23.8,643
61093,2016,10,6,23.0,644
61093,2016,10,7,22.5,645
61093,2016,10,8,9.9,646
61093,2016,10,9,21.9,647
61093,2016,10,10,20.5,648
61093,2016,10,11,24.8,649
61093,2016,10,12,24.4,650
61093,2016,10,13,16.8,651
61093,2016,10,14,19.9,652
61093,2016,10,15,25.5,653
61093,2016,10,16,25.6,654
61093,2016,10,17,5.6,655
61093,2016,10,18,26.0,656
61093,2016,10,19,22.5,657
61093,2016,10,20,14.6,658
61093,2016,10,21,22.1,659
61093,2016,10,22,6.0,660
61093,2016,10,23,24.3,661
61093,2016,10,24,26.8,662
61093,2016,10,25,27.0,663
61093,2016,10,26,22.5,664
61093,2016,10,27,15.2,665
61093,2016,10,28,8.9,666
61093,2016,10,29,16.3,667
61093,2016,10,30,14.9,668
61093,2016,10,31,27.9,669
61093,2016,11,1,23.4,670
61093,2016,11,2,28.2,671
61093,2016,11,3,27.1,672
