Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66137,2016,12,9,31.8,708
66137,2016,12,10,27.1,709
66137,2016,12,11,26.6,710
66137,2016,12,12,30.6,711
66137,2016,12,13,27.8,712
66137,2016,12,14,14.0,713
66137,2016,12,15,1.1,714
66137,2016,12,16,4.2,715
66137,2016,12,17,27.5,716
66137,2016,12,18,11.5,717
66137,2016,12,19,20.1,718
66137,2016,12,20,29.4,719
66137,2016,12,21,30.2,720
66137,2016,12,22,11.3,721
66137,2016,12,23,19.9,722
66137,2016,12,24,20.5,723
66137,2016,12,25,29.8,724
66137,2016,12,26,28.5,725
66137,2016,12,27,27.6,726
66137,2016,12,28,26.4,727
66137,2016,12,29,22.2,728
66137,2016,12,30,9.8,729
66137,2016,12,31,22.4,730
66137,2017,1,1,10.1,731
66137,2017,1,2,15.7,732
66137,2017,1,3,22.7,733
66137,2017,1,4,21.4,734
66137,2017,1,5,12.4,735
66137,2017,1,6,15.7,736
66137,2017,1,7,28.9,737
66137,2017,1,8,29.5,738
66137,2017,1,9,29.0,739
66137,2017,1,10,22.8,740
66137,2017,1,11,22.6,741
66137,2017,1,12,22.6,742
66137,2017,1,13,28.4,743
66137,2017,1,14,21.7,744
66137,2017,1,15,23.1,745
66137,2017,1,16,28.5,746
66137,2017,1,17,28.5,747
66137,2017,1,18,28.1,748
66137,2017,1,19,7.2,749
66137,2017,1,20,7.8,750
66137,2017,1,21,27.5,751
66137,2017,1,22,24.8,752
66137,2017,1,23,30.4,753
66137,2017,1,24,10.9,754
66137,2017,1,25,6.4,755
66137,2017,1,26,8.5,756
66137,2017,1,27,14.8,757
66137,2017,1,28,29.9,758
66137,2017,1,29,24.0,759
66137,2017,1,30,25.8,760
66137,2017,1,31,22.7,761
66137,2017,2,1,4.8,762
66137,2017,2,2,17.6,763
66137,2017,2,3,7.5,764
66137,2017,2,4,17.5,765
66137,2017,2,5,19.8,766
66137,2017,2,6,28.4,767
66137,2017,2,7,5.3,768
66137,2017,2,8,15.4,769
66137,2017,2,9,28.1,770
66137,2017,2,10,28.2,771
66137,2017,2,11,25.3,772
66137,2017,2,12,24.0,773
66137,2017,2,13,27.6,774
66137,2017,2,14,15.6,775
66137,2017,2,15,19.5,776
66137,2017,2,16,26.1,777
66137,2017,2,17,13.2,778
66137,2017,2,18,18.2,779
66137,2017,2,19,21.6,780
66137,2017,2,20,26.6,781
66137,2017,2,21,21.2,782
66137,2017,2,22,25.4,783
66137,2017,2,23,26.0,784
66137,2017,2,24,17.5,785
66137,2017,2,25,3.8,786
66137,2017,2,26,17.1,787
66137,2017,2,27,20.7,788
66137,2017,2,28,16.9,789
66137,2017,3,1,12.7,790
66137,2017,3,2,13.4,791
66137,2017,3,3,8.3,792
66137,2017,3,4,7.6,793
66137,2017,3,5,9.5,794
66137,2017,3,6,19.4,795
66137,2017,3,7,13.4,796
66137,2017,3,8,10.0,797
66137,2017,3,9,9.9,798
66137,2017,3,10,19.4,799
66137,2017,3,11,21.6,800
66137,2017,3,12,21.8,801
66137,2017,3,13,20.0,802
66137,2017,3,14,1.6,803
66137,2017,3,15,13.6,804
66137,2017,3,16,5.8,805
66137,2017,3,17,6.9,806
66137,2017,3,18,9.7,807
66137,2017,3,19,13.8,808
66137,2017,3,20,13.2,809
66137,2017,3,21,10.8,810
66137,2017,3,22,12.7,811
66137,2017,3,23,5.5,812
66137,2017,3,24,15.9,813
66137,2017,3,25,10.1,814
66137,2017,3,26,19.5,815
66137,2017,3,27,20.0,816
66137,2017,3,28,7.8,817
66137,2017,3,29,17.9,818
66137,2017,3,30,1.7,819
66137,2017,3,31,19.0,820
66137,2017,4,1,18.1,821
66137,2017,4,2,7.9,822
66137,2017,4,3,9.2,823
66137,2017,4,4,13.8,824
66137,2017,4,5,15.8,825
66137,2017,4,6,16.3,826
66137,2017,4,7,16.5,827
66137,2017,4,8,15.7,828
66137,2017,4,9,17.2,829
66137,2017,4,10,10.7,830
66137,2017,4,11,12.9,831
66137,2017,4,12,8.9,832
66137,2017,4,13,13.2,833
66137,2017,4,14,16.8,834
66137,2017,4,15,16.1,835
66137,2017,4,16,15.0,836
66137,2017,4,17,13.4,837
66137,2017,4,18,14.3,838
66137,2017,4,19,13.9,839
66137,2017,4,20,13.5,840
66137,2017,4,21,13.6,841
66137,2017,4,22,11.1,842
66137,2017,4,23,15.3,843
66137,2017,4,24,15.1,844
66137,2017,4,25,8.8,845
66137,2017,4,26,10.8,846
66137,2017,4,27,13.7,847
66137,2017,4,28,14.7,848
66137,2017,4,29,14.5,849
66137,2017,4,30,12.3,850
66137,2017,5,1,13.4,851
66137,2017,5,2,12.2,852
66137,2017,5,3,8.1,853
66137,2017,5,4,7.8,854
66137,2017,5,5,13.7,855
66137,2017,5,6,13.4,856
66137,2017,5,7,13.5,857
66137,2017,5,8,12.6,858
66137,2017,5,9,11.8,859
66137,2017,5,10,13.1,860
